,timestamp,CO2 Inlet,Co2 Regen
0,2025-07-24 12:10:00,474.136442,483.443122
1,2025-07-24 12:11:00,953.561162,635.6327925
2,2025-07-24 12:12:00,1900.845532,1178.6859709999999
3,2025-07-24 12:13:00,2192.6007069999996,1385.349435
4,2025-07-24 12:14:00,2291.955172,1430.2762750000002
5,2025-07-24 12:15:00,2346.626412,1461.7250629999999
6,2025-07-24 12:16:00,2400.7719669999997,1485.311654
7,2025-07-24 12:17:00,2417.0682020000004,1495.9817785
8,2025-07-24 12:18:00,2426.5305319999998,1504.9671465000001
9,2025-07-24 12:19:00,2448.609302,1517.3220274999999
10,2025-07-24 12:20:00,2459.1230020000003,1533.608007
11,2025-07-24 12:21:00,2464.379852,1541.4702040000002
12,2025-07-24 12:22:00,2463.854167,1547.086059
13,2025-07-24 12:23:00,2476.470607,1555.5098415
14,2025-07-24 12:24:00,2480.150402,1565.056795
15,2025-07-24 12:25:00,2483.3045119999997,1577.411676
16,2025-07-24 12:26:00,2483.830197,1584.7122875
17,2025-07-24 12:27:00,2489.6127319999996,1589.766557
18,2025-07-24 12:28:00,2487.5099920000002,1600.998267
19,2025-07-24 12:29:00,2490.138417,1607.7372930000001
20,2025-07-24 12:30:00,2491.715472,1617.845832
21,2025-07-24 12:31:00,2497.498007,1633.0086405
22,2025-07-24 12:32:00,2508.537392,1648.171449
23,2025-07-24 12:33:00,2509.588762,1653.787304
24,2025-07-24 12:34:00,2505.383282,1657.7184025
25,2025-07-24 12:35:00,2505.383282,1668.388527
26,2025-07-24 12:36:00,2505.383282,1681.866579
27,2025-07-24 12:37:00,2505.383282,1690.2903615
28,2025-07-24 12:38:00,2505.383282,1699.837315
29,2025-07-24 12:39:00,2519.576777,1715.561709
30,2025-07-24 12:40:00,2525.359312,1729.6013465
31,2025-07-24 12:41:00,2526.4106819999997,1741.9562275
32,2025-07-24 12:42:00,2519.576777,1751.503181
33,2025-07-24 12:43:00,2522.730887,1758.242207
34,2025-07-24 12:44:00,2529.039107,1775.089772
35,2025-07-24 12:45:00,2522.205202,1788.567824
36,2025-07-24 12:46:00,2522.730887,1796.4300210000001
37,2025-07-24 12:47:00,2525.359312,1819.4550265
38,2025-07-24 12:48:00,2528.513422,1836.864177
39,2025-07-24 12:49:00,2531.141847,1840.23369
40,2025-07-24 12:50:00,2531.667532,1852.588571
41,2025-07-24 12:51:00,2536.398697,1866.6282085
42,2025-07-24 12:52:00,2543.758287,1885.7221155
43,2025-07-24 12:53:00,2540.078492,1888.530043
44,2025-07-24 12:54:00,2540.078492,1893.5843125000001
45,2025-07-24 12:55:00,2540.078492,1907.6239500000001
46,2025-07-24 12:56:00,2536.398697,1919.4172455
47,2025-07-24 12:57:00,2540.078492,1930.6489555
48,2025-07-24 12:58:00,2541.129862,1939.6343235
49,2025-07-24 12:59:00,2545.335342,1950.8660335
50,2025-07-24 13:00:00,2545.861027,1964.3440855
51,2025-07-24 13:01:00,2542.181232,1975.01421
52,2025-07-24 13:02:00,2545.335342,1985.6843345
53,2025-07-24 13:03:00,2549.540822,2001.4087285
54,2025-07-24 13:04:00,2551.1178769999997,2010.3940965000002
55,2025-07-24 13:05:00,2547.438082,2016.571537
56,2025-07-24 13:06:00,2550.592192,2033.9806875
57,2025-07-24 13:07:00,2555.849042,2048.020325
58,2025-07-24 13:08:00,2559.528837,2058.1288640000002
59,2025-07-24 13:09:00,2555.323357,2067.114232
60,2025-07-24 13:10:00,2555.323357,2077.7843565000003
61,2025-07-24 13:11:00,2557.951782,2091.823994
62,2025-07-24 13:12:00,2555.849042,2099.1246055
63,2025-07-24 13:13:00,2555.849042,2106.425217
64,2025-07-24 13:14:00,2558.4774669999997,2119.903269
65,2025-07-24 13:15:00,2563.208632,2128.3270515000004
66,2025-07-24 13:16:00,2562.1572619999997,2131.134979
67,2025-07-24 13:17:00,2564.785687,2135.0660774999997
68,2025-07-24 13:18:00,2570.042537,2151.352057
69,2025-07-24 13:19:00,2569.5168519999997,2164.2685235
70,2025-07-24 13:20:00,2573.1966469999998,2172.1307205000003
71,2025-07-24 13:21:00,2573.7223320000003,2181.677674
72,2025-07-24 13:22:00,2580.556237,2186.1703580000003
73,2025-07-24 13:23:00,2571.619592,2191.786213
74,2025-07-24 13:24:00,2573.1966469999998,2195.155726
75,2025-07-24 13:25:00,2572.670962,2205.8258505
76,2025-07-24 13:26:00,2575.299387,2210.3185345
77,2025-07-24 13:27:00,2575.299387,2214.249633
78,2025-07-24 13:28:00,2582.658977,2226.0429285
79,2025-07-24 13:29:00,2583.710347,2246.2600064999997
80,2025-07-24 13:30:00,2583.710347,2254.1222035
81,2025-07-24 13:31:00,2582.658977,2255.80696
82,2025-07-24 13:32:00,2583.184662,2252.437447
83,2025-07-24 13:33:00,2590.544252,2267.03867
