,timestamp,CO2 Inlet,Co2 Regen
0,2025-07-23 08:45:00,456.788837,470.5266555
1,2025-07-23 08:46:00,1043.978982,589.021196
2,2025-07-23 08:47:00,2074.321582,1105.1182705
3,2025-07-23 08:48:00,2391.835322,1338.7378385
4,2025-07-23 08:49:00,2503.2805420000004,1388.718948
5,2025-07-23 08:50:00,2562.1572619999997,1403.8817565
6,2025-07-23 08:51:00,2606.840487,1425.2220055
7,2025-07-23 08:52:00,2634.701792,1443.754327
8,2025-07-23 08:53:00,2639.958642,1457.7939645000001
9,2025-07-23 08:54:00,2644.164122,1463.4098195000001
10,2025-07-23 08:55:00,2664.140152,1473.5183585
11,2025-07-23 08:56:00,2665.7172069999997,1494.2970220000002
12,2025-07-23 08:57:00,2664.140152,1503.2823899999999
13,2025-07-23 08:58:00,2673.0767969999997,1511.7061724999999
14,2025-07-23 08:59:00,2674.6538520000004,1527.4305665
15,2025-07-23 09:00:00,2677.282277,1535.8543490000002
16,2025-07-23 09:01:00,2670.448372,1551.578743
17,2025-07-23 09:02:00,2678.333647,1554.3866705
18,2025-07-23 09:03:00,2677.807962,1570.67265
19,2025-07-23 09:04:00,2666.768577,1584.150702
20,2025-07-23 09:05:00,2667.294262,1595.9439975
21,2025-07-23 09:06:00,2674.128167,1608.2988785
22,2025-07-23 09:07:00,2676.7565919999997,1631.323884
23,2025-07-23 09:08:00,2670.448372,1639.1860809999998
24,2025-07-23 09:09:00,2674.128167,1658.8415734999999
25,2025-07-23 09:10:00,2674.653852,1682.4281645
26,2025-07-23 09:11:00,2674.128167,1706.0147554999999
27,2025-07-23 09:12:00,2669.3970019999997,1719.4928075
28,2025-07-23 09:13:00,2675.705222,1743.0793985
29,2025-07-23 09:14:00,2675.705222,1753.1879375
30,2025-07-23 09:15:00,2673.6024820000002,1763.858062
31,2025-07-23 09:16:00,2672.551112,1780.1440415
32,2025-07-23 09:17:00,2675.705222,1800.3611195
33,2025-07-23 09:18:00,2678.333647,1813.8391715
34,2025-07-23 09:19:00,2675.705222,1825.632467
35,2025-07-23 09:20:00,2678.333647,1835.741006
36,2025-07-23 09:21:00,2677.2822770000002,1858.204426
37,2025-07-23 09:22:00,2675.705222,1865.5050375
38,2025-07-23 09:23:00,2674.128167,1875.0519909999998
39,2025-07-23 09:24:00,2675.705222,1895.269069
40,2025-07-23 09:25:00,2680.9620720000003,1913.8013905
41,2025-07-23 09:26:00,2675.705222,1924.4715150000002
42,2025-07-23 09:27:00,2684.1161819999998,1940.7574945000001
43,2025-07-23 09:28:00,2684.1161819999998,1957.6050595
44,2025-07-23 09:29:00,2682.539127,1968.8367695
45,2025-07-23 09:30:00,2688.847347,1984.5611635
46,2025-07-23 09:31:00,2694.1041969999997,2002.5318995
47,2025-07-23 09:32:00,2695.155567,2029.4880035
48,2025-07-23 09:33:00,2692.001457,2039.5965425
49,2025-07-23 09:34:00,2695.155567,2051.9514234999997
50,2025-07-23 09:35:00,2699.3610470000003,2064.86789
51,2025-07-23 09:36:00,2689.898717,2072.1685015000003
52,2025-07-23 09:37:00,2692.527142,2076.6611855
53,2025-07-23 09:38:00,2700.412417,2091.8239940000003
54,2025-07-23 09:39:00,2700.412417,2104.178875
55,2025-07-23 09:40:00,2699.361047,2114.287414
56,2025-07-23 09:41:00,2706.194952,2130.011808
57,2025-07-23 09:42:00,2710.926117,2141.243518
58,2025-07-23 09:43:00,2703.566527,2148.5441295
59,2025-07-23 09:44:00,2703.566527,2157.5294974999997
60,2025-07-23 09:45:00,2710.926117,2168.199622
61,2025-07-23 09:46:00,2707.772007,2179.9929174999997
62,2025-07-23 09:47:00,2706.720637,2190.1014565
63,2025-07-23 09:48:00,2711.451802,2212.003291
64,2025-07-23 09:49:00,2711.977487,2232.220369
65,2025-07-23 09:50:00,2710.926117,2238.959395
66,2025-07-23 09:51:00,2708.823377,2250.191105
67,2025-07-23 09:52:00,2708.823377,2257.4917165
68,2025-07-23 09:53:00,2709.874747,2266.4770845
69,2025-07-23 09:54:00,2711.977487,2274.9008670000003
70,2025-07-23 09:55:00,2708.823377,2287.255748
71,2025-07-23 09:56:00,2714.080227,2305.7880695
72,2025-07-23 09:57:00,2715.131597,2310.2807535
73,2025-07-23 09:58:00,2716.1829669999997,2319.2661215
74,2025-07-23 09:59:00,2718.811392,2331.0594170000004
75,2025-07-23 10:00:00,2719.8627619999997,2345.0990545
76,2025-07-23 10:01:00,2718.811392,2346.2222254999997
77,2025-07-23 10:02:00,2719.337077,2353.522837
78,2025-07-23 10:03:00,2720.3884470000003,2372.616744
79,2025-07-23 10:04:00,2721.439817,2380.4789410000003
80,2025-07-23 10:05:00,2725.119612,2390.58748
81,2025-07-23 10:06:00,2727.748037,2399.0112625
82,2025-07-23 10:07:00,2727.748037,2410.2429725
83,2025-07-23 10:08:00,2725.119612,2410.804558
84,2025-07-23 10:09:00,2727.222352,2422.036268
85,2025-07-23 10:10:00,2726.170982,2447.869201
86,2025-07-23 10:11:00,2724.593927,2450.115543
87,2025-07-23 10:12:00,2734.056257,2462.470424
88,2025-07-23 10:13:00,2735.1076270000003,2478.194818
89,2025-07-23 10:14:00,2734.056257,2482.687502
90,2025-07-23 10:15:00,2733.004887,2484.3722585
91,2025-07-23 10:16:00,2739.838792,2497.2887250000003
92,2025-07-23 10:17:00,2742.992902,2506.274093
93,2025-07-23 10:18:00,2742.467217,2510.2051915
94,2025-07-23 10:19:00,2743.518587,2516.9442175000004
95,2025-07-23 10:20:00,2748.7754370000002,2533.230197
96,2025-07-23 10:21:00,2749.301122,2543.338736
97,2025-07-23 10:22:00,2747.198382,2542.7771505
98,2025-07-23 10:23:00,2748.2497519999997,2542.7771505
99,2025-07-23 10:24:00,2751.403862,2557.3783735
100,2025-07-23 10:25:00,2750.878177,2559.06313
101,2025-07-23 10:26:00,2753.5066020000004,2562.432643
102,2025-07-23 10:27:00,2760.340507,2569.1716690000003
103,2025-07-23 10:28:00,2758.763452,2577.5954515000003
104,2025-07-23 10:29:00,2751.403862,2581.52655
105,2025-07-23 10:30:00,2753.506602,2578.157037
106,2025-07-23 10:31:00,2761.391877,2591.6350890000003
107,2025-07-23 10:32:00,2760.340507,2593.881431
108,2025-07-23 10:33:00,2761.391877,2596.127773
109,2025-07-23 10:34:00,2758.237767,2598.374115
110,2025-07-23 10:35:00,2763.494617,2609.0442395
111,2025-07-23 10:36:00,2763.494617,2615.7832655
112,2025-07-23 10:37:00,2764.020302,2613.5369235
113,2025-07-23 10:38:00,2769.802837,2624.207048
114,2025-07-23 10:39:00,2770.854207,2633.7540015
115,2025-07-23 10:40:00,2769.277152,2632.6308305000002
116,2025-07-23 10:41:00,2769.277152,2630.9460740000004
117,2025-07-23 10:42:00,2768.751467,2633.7540015000004
118,2025-07-23 10:43:00,2768.225782,2629.822903
119,2025-07-23 10:44:00,2770.328522,2639.3698565
120,2025-07-23 10:45:00,2770.854207,2644.9857115
121,2025-07-23 10:46:00,2770.854207,2652.8479085
122,2025-07-23 10:47:00,2770.854207,2651.163152
123,2025-07-23 10:48:00,2771.905577,2649.4783955000003
124,2025-07-23 10:49:00,2776.636742,2660.1485199999997
125,2025-07-23 10:50:00,2776.636742,2668.5723024999998
126,2025-07-23 10:51:00,2775.059687,2668.5723024999998
127,2025-07-23 10:52:00,2788.727497,2677.5576705000003
128,2025-07-23 10:53:00,2783.9963319999997,2688.227795
129,2025-07-23 10:54:00,2782.944962,2682.0503545
130,2025-07-23 10:55:00,2787.150442,2680.3655980000003
131,2025-07-23 10:56:00,2787.150442,2688.7893805000003
132,2025-07-23 10:57:00,2778.739482,2688.7893805000003
133,2025-07-23 10:58:00,2774.008317,2689.9125515
134,2025-07-23 10:59:00,2782.9449619999996,2687.1046239999996
135,2025-07-23 11:00:00,2785.047702,2688.227795
136,2025-07-23 11:01:00,2786.099072,2692.1588935
137,2025-07-23 11:02:00,2790.830237,2695.5284065
138,2025-07-23 11:03:00,2798.189827,2705.07536
139,2025-07-23 11:04:00,2801.869622,2715.183899
140,2025-07-23 11:05:00,2791.3559219999997,2715.7454845
141,2025-07-23 11:06:00,2795.0357169999997,2716.8686555000004
142,2025-07-23 11:07:00,2804.498047,2724.169267
143,2025-07-23 11:08:00,2801.343937,2721.3613395
144,2025-07-23 11:09:00,2803.446677,2728.1003655
145,2025-07-23 11:10:00,2809.229212,2724.169267
146,2025-07-23 11:11:00,2807.126472,2727.53878
147,2025-07-23 11:12:00,2802.920992,2720.7997539999997
