,timestamp,CO2 Inlet,Co2 Regen
0,2025-07-18 10:41:00,530.384737,492.42849
1,2025-07-18 10:42:00,1538.648567,798.4925875
2,2025-07-18 10:43:00,2305.622982,1346.6000355
3,2025-07-18 10:44:00,2516.422667,1493.173851
4,2025-07-18 10:45:00,2592.646992,1526.3073955
5,2025-07-18 10:46:00,2641.010012,1542.0317894999998
6,2025-07-18 10:47:00,2686.744607,1562.2488675
7,2025-07-18 10:48:00,2716.708652,1587.520215
8,2025-07-18 10:49:00,2723.5425569999998,1607.7372930000001
9,2025-07-18 10:50:00,2726.696667,1622.9001015
10,2025-07-18 10:51:00,2733.5305719999997,1634.1318115
11,2025-07-18 10:52:00,2744.044272,1656.5952315
12,2025-07-18 10:53:00,2740.890162,1670.634869
13,2025-07-18 10:54:00,2748.2497519999997,1688.605605
14,2025-07-18 10:55:00,2753.5066020000004,1713.8769525
15,2025-07-18 10:56:00,2753.506602,1726.793419
16,2025-07-18 10:57:00,2752.980917,1741.9562275
17,2025-07-18 10:58:00,2752.980917,1759.9269635
18,2025-07-18 10:59:00,2758.237767,1786.8830675
19,2025-07-18 11:00:00,2757.712082,1812.154415
20,2025-07-18 11:01:00,2758.237767,1828.4403945
21,2025-07-18 11:02:00,2763.4946170000003,1838.5489335
22,2025-07-18 11:03:00,2775.059687,1859.327597
23,2025-07-18 11:04:00,2771.379892,1872.805649
24,2025-07-18 11:05:00,2764.545987,1880.6678459999998
25,2025-07-18 11:06:00,2768.751467,1893.5843125000001
26,2025-07-18 11:07:00,2771.379892,1910.993463
27,2025-07-18 11:08:00,2770.8542070000003,1935.703225
28,2025-07-18 11:09:00,2769.802837,1956.4818885
29,2025-07-18 11:10:00,2770.328522,1976.137381
30,2025-07-18 11:11:00,2776.6367419999997,1995.7928735
31,2025-07-18 11:12:00,2778.213797,2012.078853
32,2025-07-18 11:13:00,2774.5340020000003,2025.556905
33,2025-07-18 11:14:00,2778.213797,2042.40447
34,2025-07-18 11:15:00,2784.5220170000002,2067.114232
35,2025-07-18 11:16:00,2777.688112,2086.2081390000003
36,2025-07-18 11:17:00,2775.059687,2094.6319215000003
37,2025-07-18 11:18:00,2777.162427,2114.2874140000004
38,2025-07-18 11:19:00,2781.367907,2135.627663
39,2025-07-18 11:20:00,2777.688112,2153.0368135
40,2025-07-18 11:21:00,2779.790852,2165.3916945
41,2025-07-18 11:22:00,2788.2018120000002,2187.8551145
42,2025-07-18 11:23:00,2786.624757,2207.510607
43,2025-07-18 11:24:00,2783.9963319999997,2224.358172
44,2025-07-18 11:25:00,2785.573387,2242.328908
45,2025-07-18 11:26:00,2786.624757,2269.2850120000003
