,timestamp,CO2 Inlet,Co2 Regen
0,2025-07-21 10:56:00,571.913852,486.2510495
1,2025-07-21 10:57:00,1745.7684570000001,473.89616850000004
2,2025-07-21 10:58:00,2466.4825920000003,900.139563
3,2025-07-21 10:59:00,2644.6898069999997,1220.8048835
4,2025-07-21 11:00:00,2715.131597,1376.9256525
5,2025-07-21 11:01:00,2758.237767,1478.0110425
6,2025-07-21 11:02:00,2780.3165369999997,1548.20923
7,2025-07-21 11:03:00,2786.099072,1588.0818005
8,2025-07-21 11:04:00,2786.624757,1640.8708375
9,2025-07-21 11:05:00,2795.0357169999997,1703.7684135
10,2025-07-21 11:06:00,2794.510032,1764.4196474999999
11,2025-07-21 11:07:00,2800.292567,1817.77027
12,2025-07-21 11:08:00,2807.126472,1862.1355245
13,2025-07-21 11:09:00,2813.434692,1918.2940745
14,2025-07-21 11:10:00,2824.999762,1967.152013
15,2025-07-21 11:11:00,2832.885037,2013.2020240000002
16,2025-07-21 11:12:00,2827.6281870000003,2041.281299
17,2025-07-21 11:13:00,2827.102502,2053.0745945
18,2025-07-21 11:14:00,2826.051132,2073.853258
19,2025-07-21 11:15:00,2826.051132,2095.7550925
20,2025-07-21 11:16:00,2827.1025019999997,2118.2185125
21,2025-07-21 11:17:00,2826.051132,2141.243518
22,2025-07-21 11:18:00,2820.794282,2162.583767
23,2025-07-21 11:19:00,2820.268597,2176.6234045
24,2025-07-21 11:20:00,2829.730927,2197.4020680000003
25,2025-07-21 11:21:00,2816.588802,2206.387436
26,2025-07-21 11:22:00,2818.691542,2222.6734155000004
27,2025-07-21 11:23:00,2818.691542,2240.6441514999997
28,2025-07-21 11:24:00,2823.9483920000002,2260.2996439999997
29,2025-07-21 11:25:00,2820.268597,2277.1472089999997
30,2025-07-21 11:26:00,2810.280582,2292.3100175
31,2025-07-21 11:27:00,2813.960377,2301.2953854999996
32,2025-07-21 11:28:00,2816.588802,2319.2661215
33,2025-07-21 11:29:00,2821.845652,2332.7441735
34,2025-07-21 11:30:00,2817.6401720000003,2349.0301529999997
35,2025-07-21 11:31:00,2808.703527,2369.2472310000003
36,2025-07-21 11:32:00,2809.229212,2384.971625
37,2025-07-21 11:33:00,2815.537432,2402.3807755
38,2025-07-21 11:34:00,2817.640172,2423.159439
39,2025-07-21 11:35:00,2815.011747,2449.5539575000003
40,2025-07-21 11:36:00,2807.126472,2453.485056
41,2025-07-21 11:37:00,2811.857637,2454.6082269999997
42,2025-07-21 11:38:00,2817.114487,2474.2637194999998
43,2025-07-21 11:39:00,2815.011747,2482.687502
44,2025-07-21 11:40:00,2813.960377,2490.549699
45,2025-07-21 11:41:00,2807.652157,2497.8503105
46,2025-07-21 11:42:00,2815.011747,2506.8356785
47,2025-07-21 11:43:00,2815.011747,2522.5600725
48,2025-07-21 11:44:00,2808.177842,2533.7917825000004
49,2025-07-21 11:45:00,2810.806267,2556.2552025
50,2025-07-21 11:46:00,2811.857637,2582.0881355
51,2025-07-21 11:47:00,2818.691542,2608.4826540000004
52,2025-07-21 11:48:00,2819.217227,2633.7540015
53,2025-07-21 11:49:00,2812.3833219999997,2650.039981
