"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1496934,34.3,54.7,68,"tongdy_1","2025-07-20T17:00:14.000Z","456.006948","HLR intlet"
1496935,34.5,54.5,527,"tongdy_2","2025-07-20T17:00:14.000Z","491.138410","Carbon inlet"
1496936,30.6,66.1,442,"tongdy_3","2025-07-20T17:00:14.000Z","469.405277","Carbon Outlet"
1496937,30.6,65.9,485,"tongdy_4","2025-07-20T17:00:14.000Z","486.812635","HLR Exhaust"
1496938,34.3,54.7,68,"tongdy_1","2025-07-20T17:00:44.000Z","456.006948","HLR intlet"
1496939,34.5,54.5,527,"tongdy_2","2025-07-20T17:00:44.000Z","491.138410","Carbon inlet"
1496940,30.6,66.2,442,"tongdy_3","2025-07-20T17:00:44.000Z","469.405277","Carbon Outlet"
1496941,30.6,65.9,484,"tongdy_4","2025-07-20T17:00:44.000Z","485.689464","HLR Exhaust"
1496942,34.3,54.7,68,"tongdy_1","2025-07-20T17:01:14.000Z","456.006948","HLR intlet"
1496943,34.5,54.5,527,"tongdy_2","2025-07-20T17:01:14.000Z","491.138410","Carbon inlet"
1496944,30.6,66,442,"tongdy_3","2025-07-20T17:01:14.000Z","469.405277","Carbon Outlet"
1496945,30.7,65.8,485,"tongdy_4","2025-07-20T17:01:14.000Z","486.812635","HLR Exhaust"
1496946,34.3,54.7,69,"tongdy_1","2025-07-20T17:01:44.000Z","457.000659","HLR intlet"
1496947,34.5,54.5,527,"tongdy_2","2025-07-20T17:01:44.000Z","491.138410","Carbon inlet"
1496948,30.6,66,442,"tongdy_3","2025-07-20T17:01:44.000Z","469.405277","Carbon Outlet"
1496949,30.6,65.9,484,"tongdy_4","2025-07-20T17:01:44.000Z","485.689464","HLR Exhaust"
1496950,34.3,54.7,70,"tongdy_1","2025-07-20T17:02:14.000Z","457.994370","HLR intlet"
1496951,34.5,54.5,527,"tongdy_2","2025-07-20T17:02:14.000Z","491.138410","Carbon inlet"
1496952,30.6,66,442,"tongdy_3","2025-07-20T17:02:14.000Z","469.405277","Carbon Outlet"
1496953,30.6,65.9,484,"tongdy_4","2025-07-20T17:02:14.000Z","485.689464","HLR Exhaust"
1496954,34.3,54.7,68,"tongdy_1","2025-07-20T17:02:44.000Z","456.006948","HLR intlet"
1496955,34.5,54.5,527,"tongdy_2","2025-07-20T17:02:44.000Z","491.138410","Carbon inlet"
1496956,30.6,66.1,442,"tongdy_3","2025-07-20T17:02:44.000Z","469.405277","Carbon Outlet"
1496957,30.6,65.8,484,"tongdy_4","2025-07-20T17:02:44.000Z","485.689464","HLR Exhaust"
1496958,34.3,54.7,70,"tongdy_1","2025-07-20T17:03:14.000Z","457.994370","HLR intlet"
1496959,34.5,54.5,527,"tongdy_2","2025-07-20T17:03:14.000Z","491.138410","Carbon inlet"
1496960,30.6,66.1,442,"tongdy_3","2025-07-20T17:03:14.000Z","469.405277","Carbon Outlet"
1496961,30.6,65.8,484,"tongdy_4","2025-07-20T17:03:14.000Z","485.689464","HLR Exhaust"
1496962,34.3,54.7,70,"tongdy_1","2025-07-20T17:03:44.000Z","457.994370","HLR intlet"
1496963,34.5,54.5,527,"tongdy_2","2025-07-20T17:03:44.000Z","491.138410","Carbon inlet"
1496964,30.6,66.1,442,"tongdy_3","2025-07-20T17:03:44.000Z","469.405277","Carbon Outlet"
1496965,30.6,65.8,484,"tongdy_4","2025-07-20T17:03:44.000Z","485.689464","HLR Exhaust"
1496966,34.3,54.7,70,"tongdy_1","2025-07-20T17:04:14.000Z","457.994370","HLR intlet"
1496967,34.5,54.5,527,"tongdy_2","2025-07-20T17:04:14.000Z","491.138410","Carbon inlet"
1496968,30.6,66.2,442,"tongdy_3","2025-07-20T17:04:14.000Z","469.405277","Carbon Outlet"
1496969,30.7,65.8,484,"tongdy_4","2025-07-20T17:04:14.000Z","485.689464","HLR Exhaust"
1496970,34.3,54.7,68,"tongdy_1","2025-07-20T17:04:44.000Z","456.006948","HLR intlet"
1496971,34.5,54.5,526,"tongdy_2","2025-07-20T17:04:44.000Z","490.020680","Carbon inlet"
1496972,30.6,66.1,442,"tongdy_3","2025-07-20T17:04:44.000Z","469.405277","Carbon Outlet"
1496973,30.7,66,484,"tongdy_4","2025-07-20T17:04:44.000Z","485.689464","HLR Exhaust"
1496974,34.3,54.7,67,"tongdy_1","2025-07-20T17:05:14.000Z","455.013237","HLR intlet"
1496975,34.5,54.5,527,"tongdy_2","2025-07-20T17:05:14.000Z","491.138410","Carbon inlet"
1496976,30.6,66.2,442,"tongdy_3","2025-07-20T17:05:14.000Z","469.405277","Carbon Outlet"
1496977,30.7,66,484,"tongdy_4","2025-07-20T17:05:14.000Z","485.689464","HLR Exhaust"
1496978,34.3,54.8,67,"tongdy_1","2025-07-20T17:05:44.000Z","455.013237","HLR intlet"
