"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1462554,33.3,60.2,89,"tongdy_1","2025-07-17T17:00:11.000Z","476.874879","HLR intlet"
1462555,32.3,46.6,1490,"tongdy_2","2025-07-17T17:00:11.000Z","1567.512400","Carbon inlet"
1462556,28.4,58.1,1252,"tongdy_3","2025-07-17T17:00:11.000Z","1321.014977","Carbon Outlet"
1462557,28.8,66.7,681,"tongdy_4","2025-07-17T17:00:12.000Z","706.954151","HLR Exhaust"
1462558,33.3,60.3,90,"tongdy_1","2025-07-17T17:00:41.000Z","477.868590","HLR intlet"
1462559,32.2,46.8,1497,"tongdy_2","2025-07-17T17:00:41.000Z","1575.336510","Carbon inlet"
1462560,28.3,58.1,1262,"tongdy_3","2025-07-17T17:00:41.000Z","1331.528677","Carbon Outlet"
1462561,28.8,66.6,686,"tongdy_4","2025-07-17T17:00:42.000Z","712.570006","HLR Exhaust"
1462562,33.3,60.2,90,"tongdy_1","2025-07-17T17:01:11.000Z","477.868590","HLR intlet"
1462563,32.3,46.7,1498,"tongdy_2","2025-07-17T17:01:11.000Z","1576.454240","Carbon inlet"
1462564,28.3,58.1,1267,"tongdy_3","2025-07-17T17:01:11.000Z","1336.785527","Carbon Outlet"
1462565,28.8,66.5,690,"tongdy_4","2025-07-17T17:01:12.000Z","717.062690","HLR Exhaust"
1462566,33.3,60.3,90,"tongdy_1","2025-07-17T17:01:41.000Z","477.868590","HLR intlet"
1462567,32.2,46.8,1492,"tongdy_2","2025-07-17T17:01:41.000Z","1569.747860","Carbon inlet"
1462568,28.3,58.1,1268,"tongdy_3","2025-07-17T17:01:41.000Z","1337.836897","Carbon Outlet"
1462569,28.7,66.6,693,"tongdy_4","2025-07-17T17:01:42.000Z","720.432203","HLR Exhaust"
1462570,33.3,60.3,90,"tongdy_1","2025-07-17T17:02:11.000Z","477.868590","HLR intlet"
1462571,32.2,46.8,1492,"tongdy_2","2025-07-17T17:02:11.000Z","1569.747860","Carbon inlet"
1462572,28.3,58.1,1263,"tongdy_3","2025-07-17T17:02:11.000Z","1332.580047","Carbon Outlet"
1462573,28.8,66.7,695,"tongdy_4","2025-07-17T17:02:12.000Z","722.678545","HLR Exhaust"
1462574,33.3,60.3,90,"tongdy_1","2025-07-17T17:02:41.000Z","477.868590","HLR intlet"
1462575,32.3,47,1488,"tongdy_2","2025-07-17T17:02:41.000Z","1565.276940","Carbon inlet"
1462576,28.3,58.1,1263,"tongdy_3","2025-07-17T17:02:41.000Z","1332.580047","Carbon Outlet"
1462577,28.8,66.7,696,"tongdy_4","2025-07-17T17:02:42.000Z","723.801716","HLR Exhaust"
1462578,33.3,60.3,90,"tongdy_1","2025-07-17T17:03:11.000Z","477.868590","HLR intlet"
1462579,32.3,47,1475,"tongdy_2","2025-07-17T17:03:11.000Z","1550.746450","Carbon inlet"
1462580,28.3,58.1,1264,"tongdy_3","2025-07-17T17:03:11.000Z","1333.631417","Carbon Outlet"
1462581,28.8,66.7,694,"tongdy_4","2025-07-17T17:03:12.000Z","721.555374","HLR Exhaust"
1462582,33.3,60.3,90,"tongdy_1","2025-07-17T17:03:41.000Z","477.868590","HLR intlet"
1462583,32.3,46.7,1475,"tongdy_2","2025-07-17T17:03:41.000Z","1550.746450","Carbon inlet"
1462584,28.3,58.1,1267,"tongdy_3","2025-07-17T17:03:41.000Z","1336.785527","Carbon Outlet"
1462585,28.8,66.4,705,"tongdy_4","2025-07-17T17:03:42.000Z","733.910255","HLR Exhaust"
1462586,33.3,60.3,89,"tongdy_1","2025-07-17T17:04:11.000Z","476.874879","HLR intlet"
1462587,32.3,46.7,1491,"tongdy_2","2025-07-17T17:04:11.000Z","1568.630130","Carbon inlet"
1462588,28.3,58.3,1267,"tongdy_3","2025-07-17T17:04:11.000Z","1336.785527","Carbon Outlet"
