"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1668863,37.1,52.6,79,"tongdy_1","2025-08-04T17:00:27.000Z","466.937769","HLR intlet"
1668864,35.5,53,522,"tongdy_2","2025-08-04T17:00:27.000Z","485.549760","Carbon inlet"
1668865,31.5,64,446,"tongdy_3","2025-08-04T17:00:28.000Z","473.610757","Carbon Outlet"
1668866,31.6,63.1,479,"tongdy_4","2025-08-04T17:00:28.000Z","480.073609","HLR Exhaust"
1668867,37.1,52.5,79,"tongdy_1","2025-08-04T17:00:57.000Z","466.937769","HLR intlet"
1668868,35.5,52.8,523,"tongdy_2","2025-08-04T17:00:57.000Z","486.667490","Carbon inlet"
1668869,31.5,64,444,"tongdy_3","2025-08-04T17:00:58.000Z","471.508017","Carbon Outlet"
1668870,31.6,63.1,480,"tongdy_4","2025-08-04T17:00:58.000Z","481.196780","HLR Exhaust"
1668871,37.1,52.6,81,"tongdy_1","2025-08-04T17:01:27.000Z","468.925191","HLR intlet"
1668872,35.5,52.7,523,"tongdy_2","2025-08-04T17:01:27.000Z","486.667490","Carbon inlet"
1668873,31.5,64,445,"tongdy_3","2025-08-04T17:01:28.000Z","472.559387","Carbon Outlet"
1668874,31.6,63.1,481,"tongdy_4","2025-08-04T17:01:28.000Z","482.319951","HLR Exhaust"
1668875,37.1,52.6,81,"tongdy_1","2025-08-04T17:01:57.000Z","468.925191","HLR intlet"
1668876,35.5,52.7,522,"tongdy_2","2025-08-04T17:01:57.000Z","485.549760","Carbon inlet"
1668877,31.5,64,445,"tongdy_3","2025-08-04T17:01:58.000Z","472.559387","Carbon Outlet"
1668878,31.6,63.1,481,"tongdy_4","2025-08-04T17:01:58.000Z","482.319951","HLR Exhaust"
1668879,37.1,52.5,81,"tongdy_1","2025-08-04T17:02:27.000Z","468.925191","HLR intlet"
1668880,35.5,52.7,522,"tongdy_2","2025-08-04T17:02:27.000Z","485.549760","Carbon inlet"
1668881,31.5,64,445,"tongdy_3","2025-08-04T17:02:28.000Z","472.559387","Carbon Outlet"
1668882,31.6,63.1,481,"tongdy_4","2025-08-04T17:02:28.000Z","482.319951","HLR Exhaust"
1668883,37.1,52.5,80,"tongdy_1","2025-08-04T17:02:57.000Z","467.931480","HLR intlet"
1668884,35.5,52.6,522,"tongdy_2","2025-08-04T17:02:57.000Z","485.549760","Carbon inlet"
1668885,31.5,63.8,445,"tongdy_3","2025-08-04T17:02:58.000Z","472.559387","Carbon Outlet"
1668886,31.6,63.1,481,"tongdy_4","2025-08-04T17:02:58.000Z","482.319951","HLR Exhaust"
1668887,37.1,52.5,79,"tongdy_1","2025-08-04T17:03:27.000Z","466.937769","HLR intlet"
1668888,35.5,53,521,"tongdy_2","2025-08-04T17:03:27.000Z","484.432030","Carbon inlet"
1668889,31.5,63.8,445,"tongdy_3","2025-08-04T17:03:28.000Z","472.559387","Carbon Outlet"
1668890,31.6,63,480,"tongdy_4","2025-08-04T17:03:28.000Z","481.196780","HLR Exhaust"
1668891,37.1,52.5,78,"tongdy_1","2025-08-04T17:03:57.000Z","465.944058","HLR intlet"
1668892,35.5,52.7,522,"tongdy_2","2025-08-04T17:03:57.000Z","485.549760","Carbon inlet"
1668893,31.5,63.8,445,"tongdy_3","2025-08-04T17:03:58.000Z","472.559387","Carbon Outlet"
1668894,31.6,63,481,"tongdy_4","2025-08-04T17:03:58.000Z","482.319951","HLR Exhaust"
1668895,37.1,52.5,78,"tongdy_1","2025-08-04T17:04:27.000Z","465.944058","HLR intlet"
1668896,35.5,52.7,522,"tongdy_2","2025-08-04T17:04:27.000Z","485.549760","Carbon inlet"
1668897,31.5,63.8,443,"tongdy_3","2025-08-04T17:04:28.000Z","470.456647","Carbon Outlet"
1668898,31.6,63,480,"tongdy_4","2025-08-04T17:04:28.000Z","481.196780","HLR Exhaust"
1668899,37.1,52.5,77,"tongdy_1","2025-08-04T17:04:57.000Z","464.950347","HLR intlet"
1668900,35.5,52.7,523,"tongdy_2","2025-08-04T17:04:57.000Z","486.667490","Carbon inlet"
1668901,31.5,63.8,444,"tongdy_3","2025-08-04T17:04:58.000Z","471.508017","Carbon Outlet"
1668902,31.6,63,480,"tongdy_4","2025-08-04T17:04:58.000Z","481.196780","HLR Exhaust"
1668903,37.1,52.5,78,"tongdy_1","2025-08-04T17:05:27.000Z","465.944058","HLR intlet"
1668904,35.5,52.7,522,"tongdy_2","2025-08-04T17:05:27.000Z","485.549760","Carbon inlet"
1668905,31.5,63.8,444,"tongdy_3","2025-08-04T17:05:28.000Z","471.508017","Carbon Outlet"
1668906,31.6,63,480,"tongdy_4","2025-08-04T17:05:28.000Z","481.196780","HLR Exhaust"
1668907,37.1,52.5,78,"tongdy_1","2025-08-04T17:05:57.000Z","465.944058","HLR intlet"
1668908,35.5,52.6,521,"tongdy_2","2025-08-04T17:05:57.000Z","484.432030","Carbon inlet"
1668909,31.5,63.8,444,"tongdy_3","2025-08-04T17:05:58.000Z","471.508017","Carbon Outlet"
1668910,31.6,63,480,"tongdy_4","2025-08-04T17:05:58.000Z","481.196780","HLR Exhaust"
1668911,37.1,52.5,77,"tongdy_1","2025-08-04T17:06:27.000Z","464.950347","HLR intlet"
1668912,35.5,52.7,523,"tongdy_2","2025-08-04T17:06:27.000Z","486.667490","Carbon inlet"
1668913,31.5,64,444,"tongdy_3","2025-08-04T17:06:28.000Z","471.508017","Carbon Outlet"
1668914,31.6,63,480,"tongdy_4","2025-08-04T17:06:28.000Z","481.196780","HLR Exhaust"
1668915,37.1,52.6,77,"tongdy_1","2025-08-04T17:06:57.000Z","464.950347","HLR intlet"
1668916,35.5,52.6,522,"tongdy_2","2025-08-04T17:06:57.000Z","485.549760","Carbon inlet"
1668917,31.5,64,444,"tongdy_3","2025-08-04T17:06:58.000Z","471.508017","Carbon Outlet"
1668918,31.6,63,480,"tongdy_4","2025-08-04T17:06:58.000Z","481.196780","HLR Exhaust"
1668919,37.1,52.6,77,"tongdy_1","2025-08-04T17:07:27.000Z","464.950347","HLR intlet"
1668920,35.5,52.5,522,"tongdy_2","2025-08-04T17:07:27.000Z","485.549760","Carbon inlet"
1668921,31.5,64,445,"tongdy_3","2025-08-04T17:07:28.000Z","472.559387","Carbon Outlet"
1668922,31.6,63,480,"tongdy_4","2025-08-04T17:07:28.000Z","481.196780","HLR Exhaust"
1668923,37.1,52.6,77,"tongdy_1","2025-08-04T17:07:57.000Z","464.950347","HLR intlet"
1668924,35.5,52.5,523,"tongdy_2","2025-08-04T17:07:57.000Z","486.667490","Carbon inlet"
1668925,31.5,64,445,"tongdy_3","2025-08-04T17:07:58.000Z","472.559387","Carbon Outlet"
1668926,31.6,63,480,"tongdy_4","2025-08-04T17:07:58.000Z","481.196780","HLR Exhaust"
1668927,37.1,52.7,77,"tongdy_1","2025-08-04T17:08:27.000Z","464.950347","HLR intlet"
1668928,35.5,52.5,523,"tongdy_2","2025-08-04T17:08:27.000Z","486.667490","Carbon inlet"
1668929,31.5,64,445,"tongdy_3","2025-08-04T17:08:28.000Z","472.559387","Carbon Outlet"
1668930,31.6,63,480,"tongdy_4","2025-08-04T17:08:28.000Z","481.196780","HLR Exhaust"
1668931,37,52.6,76,"tongdy_1","2025-08-04T17:08:57.000Z","463.956636","HLR intlet"
1668932,35.5,52.5,523,"tongdy_2","2025-08-04T17:08:57.000Z","486.667490","Carbon inlet"
1668933,31.5,64,445,"tongdy_3","2025-08-04T17:08:58.000Z","472.559387","Carbon Outlet"
1668934,31.6,63,480,"tongdy_4","2025-08-04T17:08:58.000Z","481.196780","HLR Exhaust"
1668935,37,52.6,76,"tongdy_1","2025-08-04T17:09:27.000Z","463.956636","HLR intlet"
1668936,35.5,52.5,522,"tongdy_2","2025-08-04T17:09:27.000Z","485.549760","Carbon inlet"
1668937,31.5,64,445,"tongdy_3","2025-08-04T17:09:28.000Z","472.559387","Carbon Outlet"
1668938,31.6,63,480,"tongdy_4","2025-08-04T17:09:28.000Z","481.196780","HLR Exhaust"
1668939,37,52.6,76,"tongdy_1","2025-08-04T17:09:57.000Z","463.956636","HLR intlet"
1668940,35.5,52.5,522,"tongdy_2","2025-08-04T17:09:57.000Z","485.549760","Carbon inlet"
1668941,31.5,64,445,"tongdy_3","2025-08-04T17:09:58.000Z","472.559387","Carbon Outlet"
1668942,31.6,63,479,"tongdy_4","2025-08-04T17:09:58.000Z","480.073609","HLR Exhaust"
1668943,37.1,52.7,76,"tongdy_1","2025-08-04T17:10:27.000Z","463.956636","HLR intlet"
1668944,35.5,52.5,522,"tongdy_2","2025-08-04T17:10:27.000Z","485.549760","Carbon inlet"
1668945,31.5,64,445,"tongdy_3","2025-08-04T17:10:28.000Z","472.559387","Carbon Outlet"
1668946,31.6,63,479,"tongdy_4","2025-08-04T17:10:28.000Z","480.073609","HLR Exhaust"
1668947,37.1,52.6,76,"tongdy_1","2025-08-04T17:10:57.000Z","463.956636","HLR intlet"
1668948,35.5,52.3,522,"tongdy_2","2025-08-04T17:10:57.000Z","485.549760","Carbon inlet"
1668949,31.5,63.8,445,"tongdy_3","2025-08-04T17:10:58.000Z","472.559387","Carbon Outlet"
1668950,31.6,63,479,"tongdy_4","2025-08-04T17:10:58.000Z","480.073609","HLR Exhaust"
1668951,37.1,52.6,76,"tongdy_1","2025-08-04T17:11:27.000Z","463.956636","HLR intlet"
1668952,31.5,63.8,445,"tongdy_3","2025-08-04T17:11:28.000Z","472.559387","Carbon Outlet"
1668953,31.6,63,479,"tongdy_4","2025-08-04T17:11:28.000Z","480.073609","HLR Exhaust"
1668954,37.1,52.6,76,"tongdy_1","2025-08-04T17:11:57.000Z","463.956636","HLR intlet"
1668955,35.5,52.3,522,"tongdy_2","2025-08-04T17:11:57.000Z","485.549760","Carbon inlet"
1668956,31.5,63.8,445,"tongdy_3","2025-08-04T17:11:58.000Z","472.559387","Carbon Outlet"
1668957,31.6,63,480,"tongdy_4","2025-08-04T17:11:58.000Z","481.196780","HLR Exhaust"
1668958,37,52.6,76,"tongdy_1","2025-08-04T17:12:27.000Z","463.956636","HLR intlet"
1668959,35.5,52.3,522,"tongdy_2","2025-08-04T17:12:27.000Z","485.549760","Carbon inlet"
1668960,31.5,63.8,444,"tongdy_3","2025-08-04T17:12:28.000Z","471.508017","Carbon Outlet"
1668961,31.6,63,480,"tongdy_4","2025-08-04T17:12:28.000Z","481.196780","HLR Exhaust"
1668962,37.1,52.6,76,"tongdy_1","2025-08-04T17:12:57.000Z","463.956636","HLR intlet"
1668963,35.5,52.3,522,"tongdy_2","2025-08-04T17:12:57.000Z","485.549760","Carbon inlet"
1668964,31.5,63.8,445,"tongdy_3","2025-08-04T17:12:58.000Z","472.559387","Carbon Outlet"
1668965,31.6,63,479,"tongdy_4","2025-08-04T17:12:58.000Z","480.073609","HLR Exhaust"
1668966,37.1,52.5,76,"tongdy_1","2025-08-04T17:13:27.000Z","463.956636","HLR intlet"
1668967,35.5,52.5,522,"tongdy_2","2025-08-04T17:13:27.000Z","485.549760","Carbon inlet"
1668968,31.5,63.8,445,"tongdy_3","2025-08-04T17:13:28.000Z","472.559387","Carbon Outlet"
1668969,31.6,62.8,479,"tongdy_4","2025-08-04T17:13:28.000Z","480.073609","HLR Exhaust"
1668970,37.1,52.5,76,"tongdy_1","2025-08-04T17:13:57.000Z","463.956636","HLR intlet"
1668971,35.5,52.5,522,"tongdy_2","2025-08-04T17:13:57.000Z","485.549760","Carbon inlet"
1668972,31.5,63.7,445,"tongdy_3","2025-08-04T17:13:58.000Z","472.559387","Carbon Outlet"
1668973,31.6,62.8,479,"tongdy_4","2025-08-04T17:13:58.000Z","480.073609","HLR Exhaust"
1668974,37.1,52.5,77,"tongdy_1","2025-08-04T17:14:27.000Z","464.950347","HLR intlet"
1668975,35.5,52.7,524,"tongdy_2","2025-08-04T17:14:27.000Z","487.785220","Carbon inlet"
1668976,31.5,63.7,445,"tongdy_3","2025-08-04T17:14:28.000Z","472.559387","Carbon Outlet"
1668977,31.6,63,480,"tongdy_4","2025-08-04T17:14:28.000Z","481.196780","HLR Exhaust"
1668978,37.1,52.5,76,"tongdy_1","2025-08-04T17:14:57.000Z","463.956636","HLR intlet"
1668979,35.5,52.8,524,"tongdy_2","2025-08-04T17:14:57.000Z","487.785220","Carbon inlet"
1668980,31.5,63.7,445,"tongdy_3","2025-08-04T17:14:58.000Z","472.559387","Carbon Outlet"
1668981,31.6,62.8,479,"tongdy_4","2025-08-04T17:14:58.000Z","480.073609","HLR Exhaust"
1668982,37.1,52.5,76,"tongdy_1","2025-08-04T17:15:27.000Z","463.956636","HLR intlet"
1668983,35.5,52.7,525,"tongdy_2","2025-08-04T17:15:27.000Z","488.902950","Carbon inlet"
1668984,31.5,63.7,444,"tongdy_3","2025-08-04T17:15:28.000Z","471.508017","Carbon Outlet"
1668985,31.6,62.8,479,"tongdy_4","2025-08-04T17:15:28.000Z","480.073609","HLR Exhaust"
1668986,37.1,52.5,76,"tongdy_1","2025-08-04T17:15:57.000Z","463.956636","HLR intlet"
1668987,35.5,52.7,525,"tongdy_2","2025-08-04T17:15:57.000Z","488.902950","Carbon inlet"
1668988,31.5,63.6,445,"tongdy_3","2025-08-04T17:15:58.000Z","472.559387","Carbon Outlet"
1668989,31.6,62.8,478,"tongdy_4","2025-08-04T17:15:58.000Z","478.950438","HLR Exhaust"
1668990,37.1,52.5,76,"tongdy_1","2025-08-04T17:16:27.000Z","463.956636","HLR intlet"
1668991,35.5,52.7,524,"tongdy_2","2025-08-04T17:16:27.000Z","487.785220","Carbon inlet"
1668992,31.5,63.6,445,"tongdy_3","2025-08-04T17:16:28.000Z","472.559387","Carbon Outlet"
1668993,31.6,62.8,478,"tongdy_4","2025-08-04T17:16:28.000Z","478.950438","HLR Exhaust"
1668994,37.1,52.5,74,"tongdy_1","2025-08-04T17:16:57.000Z","461.969214","HLR intlet"
1668995,35.5,53.5,525,"tongdy_2","2025-08-04T17:16:57.000Z","488.902950","Carbon inlet"
1668996,31.5,63.7,445,"tongdy_3","2025-08-04T17:16:58.000Z","472.559387","Carbon Outlet"
1668997,31.6,63,479,"tongdy_4","2025-08-04T17:16:58.000Z","480.073609","HLR Exhaust"
1668998,37.1,52.5,74,"tongdy_1","2025-08-04T17:17:27.000Z","461.969214","HLR intlet"
1668999,35.5,53.1,524,"tongdy_2","2025-08-04T17:17:27.000Z","487.785220","Carbon inlet"
1669000,31.5,63.7,445,"tongdy_3","2025-08-04T17:17:28.000Z","472.559387","Carbon Outlet"
1669001,31.6,63,480,"tongdy_4","2025-08-04T17:17:28.000Z","481.196780","HLR Exhaust"
1669002,37.1,52.5,74,"tongdy_1","2025-08-04T17:17:57.000Z","461.969214","HLR intlet"
1669003,35.5,53.2,524,"tongdy_2","2025-08-04T17:17:57.000Z","487.785220","Carbon inlet"
1669004,31.5,63.7,445,"tongdy_3","2025-08-04T17:17:58.000Z","472.559387","Carbon Outlet"
1669005,31.6,63,479,"tongdy_4","2025-08-04T17:17:58.000Z","480.073609","HLR Exhaust"
1669006,37.1,52.5,74,"tongdy_1","2025-08-04T17:18:27.000Z","461.969214","HLR intlet"
1669007,35.5,53.5,524,"tongdy_2","2025-08-04T17:18:27.000Z","487.785220","Carbon inlet"
1669008,31.5,63.7,444,"tongdy_3","2025-08-04T17:18:28.000Z","471.508017","Carbon Outlet"
1669009,31.6,63,479,"tongdy_4","2025-08-04T17:18:28.000Z","480.073609","HLR Exhaust"
1669010,37.1,52.5,74,"tongdy_1","2025-08-04T17:18:57.000Z","461.969214","HLR intlet"
1669011,35.5,53.7,523,"tongdy_2","2025-08-04T17:18:57.000Z","486.667490","Carbon inlet"
1669012,31.5,63.8,444,"tongdy_3","2025-08-04T17:18:58.000Z","471.508017","Carbon Outlet"
1669013,31.6,63.1,480,"tongdy_4","2025-08-04T17:18:58.000Z","481.196780","HLR Exhaust"
1669014,37.1,52.3,75,"tongdy_1","2025-08-04T17:19:27.000Z","462.962925","HLR intlet"
1669015,35.5,54,523,"tongdy_2","2025-08-04T17:19:27.000Z","486.667490","Carbon inlet"
1669016,31.5,63.8,444,"tongdy_3","2025-08-04T17:19:28.000Z","471.508017","Carbon Outlet"
1669017,31.6,63,480,"tongdy_4","2025-08-04T17:19:28.000Z","481.196780","HLR Exhaust"
1669018,37.1,52.3,75,"tongdy_1","2025-08-04T17:19:57.000Z","462.962925","HLR intlet"
1669019,35.5,53.5,523,"tongdy_2","2025-08-04T17:19:57.000Z","486.667490","Carbon inlet"
1669020,31.5,64,445,"tongdy_3","2025-08-04T17:19:58.000Z","472.559387","Carbon Outlet"
1669021,31.6,63.1,480,"tongdy_4","2025-08-04T17:19:58.000Z","481.196780","HLR Exhaust"
1669022,37.1,52.3,75,"tongdy_1","2025-08-04T17:20:27.000Z","462.962925","HLR intlet"
1669023,35.5,53.8,523,"tongdy_2","2025-08-04T17:20:27.000Z","486.667490","Carbon inlet"
1669024,31.5,64,445,"tongdy_3","2025-08-04T17:20:28.000Z","472.559387","Carbon Outlet"
1669025,31.7,63.3,480,"tongdy_4","2025-08-04T17:20:28.000Z","481.196780","HLR Exhaust"
1669026,37.1,52.3,75,"tongdy_1","2025-08-04T17:20:57.000Z","462.962925","HLR intlet"
1669027,35.5,54,523,"tongdy_2","2025-08-04T17:20:57.000Z","486.667490","Carbon inlet"
1669028,31.5,64.1,445,"tongdy_3","2025-08-04T17:20:58.000Z","472.559387","Carbon Outlet"
1669029,31.6,63.3,480,"tongdy_4","2025-08-04T17:20:58.000Z","481.196780","HLR Exhaust"
1669030,37.1,52.2,75,"tongdy_1","2025-08-04T17:21:27.000Z","462.962925","HLR intlet"
1669031,35.5,53.5,522,"tongdy_2","2025-08-04T17:21:27.000Z","485.549760","Carbon inlet"
1669032,31.5,64.2,444,"tongdy_3","2025-08-04T17:21:28.000Z","471.508017","Carbon Outlet"
1669033,31.6,63.5,480,"tongdy_4","2025-08-04T17:21:28.000Z","481.196780","HLR Exhaust"
1669034,37.1,52.3,75,"tongdy_1","2025-08-04T17:21:57.000Z","462.962925","HLR intlet"
1669035,35.5,53.7,521,"tongdy_2","2025-08-04T17:21:57.000Z","484.432030","Carbon inlet"
1669036,31.5,64.4,445,"tongdy_3","2025-08-04T17:21:58.000Z","472.559387","Carbon Outlet"
1669037,31.6,63.5,480,"tongdy_4","2025-08-04T17:21:58.000Z","481.196780","HLR Exhaust"
1669038,37.1,52.2,74,"tongdy_1","2025-08-04T17:22:27.000Z","461.969214","HLR intlet"
1669039,35.5,54,523,"tongdy_2","2025-08-04T17:22:27.000Z","486.667490","Carbon inlet"
1669040,31.5,64.4,445,"tongdy_3","2025-08-04T17:22:28.000Z","472.559387","Carbon Outlet"
1669041,31.6,63.5,480,"tongdy_4","2025-08-04T17:22:28.000Z","481.196780","HLR Exhaust"
1669042,37.1,52.3,74,"tongdy_1","2025-08-04T17:22:57.000Z","461.969214","HLR intlet"
1669043,35.5,54,523,"tongdy_2","2025-08-04T17:22:57.000Z","486.667490","Carbon inlet"
1669044,31.5,64.3,445,"tongdy_3","2025-08-04T17:22:58.000Z","472.559387","Carbon Outlet"
1669045,31.6,63.5,480,"tongdy_4","2025-08-04T17:22:58.000Z","481.196780","HLR Exhaust"
1669046,37.1,52.3,74,"tongdy_1","2025-08-04T17:23:27.000Z","461.969214","HLR intlet"
1669047,35.5,53.7,524,"tongdy_2","2025-08-04T17:23:27.000Z","487.785220","Carbon inlet"
1669048,31.5,64.3,445,"tongdy_3","2025-08-04T17:23:28.000Z","472.559387","Carbon Outlet"
