"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1531337,60,17.5,96,"tongdy_1","2025-07-23T17:00:16.000Z","483.830856","HLR intlet"
1531338,32.5,55.1,523,"tongdy_2","2025-07-23T17:00:17.000Z","486.667490","Carbon inlet"
1531339,28.3,66.6,433,"tongdy_3","2025-07-23T17:00:17.000Z","459.942947","Carbon Outlet"
1531340,28.5,65.3,472,"tongdy_4","2025-07-23T17:00:17.000Z","472.211412","HLR Exhaust"
1531341,60,17.5,96,"tongdy_1","2025-07-23T17:00:46.000Z","483.830856","HLR intlet"
1531342,32.5,55.5,523,"tongdy_2","2025-07-23T17:00:47.000Z","486.667490","Carbon inlet"
1531343,28.3,66.6,433,"tongdy_3","2025-07-23T17:00:47.000Z","459.942947","Carbon Outlet"
1531344,28.6,65.7,472,"tongdy_4","2025-07-23T17:00:47.000Z","472.211412","HLR Exhaust"
1531345,60,17.5,96,"tongdy_1","2025-07-23T17:01:16.000Z","483.830856","HLR intlet"
1531346,32.5,56.8,526,"tongdy_2","2025-07-23T17:01:17.000Z","490.020680","Carbon inlet"
1531347,28.3,66.8,433,"tongdy_3","2025-07-23T17:01:17.000Z","459.942947","Carbon Outlet"
1531348,28.5,65.9,473,"tongdy_4","2025-07-23T17:01:17.000Z","473.334583","HLR Exhaust"
1531349,60,17.5,96,"tongdy_1","2025-07-23T17:01:46.000Z","483.830856","HLR intlet"
1531350,32.5,56.1,526,"tongdy_2","2025-07-23T17:01:47.000Z","490.020680","Carbon inlet"
1531351,28.3,67,433,"tongdy_3","2025-07-23T17:01:47.000Z","459.942947","Carbon Outlet"
1531352,28.6,65.9,473,"tongdy_4","2025-07-23T17:01:47.000Z","473.334583","HLR Exhaust"
1531353,60,17.6,96,"tongdy_1","2025-07-23T17:02:16.000Z","483.830856","HLR intlet"
1531354,32.5,56,525,"tongdy_2","2025-07-23T17:02:17.000Z","488.902950","Carbon inlet"
1531355,28.3,67.2,434,"tongdy_3","2025-07-23T17:02:17.000Z","460.994317","Carbon Outlet"
1531356,28.5,65.8,474,"tongdy_4","2025-07-23T17:02:17.000Z","474.457754","HLR Exhaust"
1531357,60,17.5,97,"tongdy_1","2025-07-23T17:02:46.000Z","484.824567","HLR intlet"
1531358,32.5,56,526,"tongdy_2","2025-07-23T17:02:47.000Z","490.020680","Carbon inlet"
1531359,28.3,67.4,434,"tongdy_3","2025-07-23T17:02:47.000Z","460.994317","Carbon Outlet"
1531360,28.6,66.1,474,"tongdy_4","2025-07-23T17:02:47.000Z","474.457754","HLR Exhaust"
1531361,60,17.5,97,"tongdy_1","2025-07-23T17:03:16.000Z","484.824567","HLR intlet"
1531362,32.5,56.6,526,"tongdy_2","2025-07-23T17:03:17.000Z","490.020680","Carbon inlet"
1531363,28.3,67.4,435,"tongdy_3","2025-07-23T17:03:17.000Z","462.045687","Carbon Outlet"
1531364,28.5,66.4,474,"tongdy_4","2025-07-23T17:03:17.000Z","474.457754","HLR Exhaust"
1531365,60,17.5,97,"tongdy_1","2025-07-23T17:03:46.000Z","484.824567","HLR intlet"
1531366,32.5,59.1,528,"tongdy_2","2025-07-23T17:03:47.000Z","492.256140","Carbon inlet"
1531367,28.3,67.6,436,"tongdy_3","2025-07-23T17:03:47.000Z","463.097057","Carbon Outlet"
1531368,28.6,66.9,476,"tongdy_4","2025-07-23T17:03:47.000Z","476.704096","HLR Exhaust"
1531369,60,17.6,97,"tongdy_1","2025-07-23T17:04:16.000Z","484.824567","HLR intlet"
1531370,32.5,59.3,532,"tongdy_2","2025-07-23T17:04:17.000Z","496.727060","Carbon inlet"
1531371,28.3,68.4,438,"tongdy_3","2025-07-23T17:04:17.000Z","465.199797","Carbon Outlet"
1531372,28.6,66.8,477,"tongdy_4","2025-07-23T17:04:17.000Z","477.827267","HLR Exhaust"
1531373,60,17.6,97,"tongdy_1","2025-07-23T17:04:46.000Z","484.824567","HLR intlet"
1531374,32.5,58.3,534,"tongdy_2","2025-07-23T17:04:47.000Z","498.962520","Carbon inlet"
1531375,28.4,68.3,440,"tongdy_3","2025-07-23T17:04:47.000Z","467.302537","Carbon Outlet"
1531376,28.6,67.1,479,"tongdy_4","2025-07-23T17:04:47.000Z","480.073609","HLR Exhaust"
1531377,60,17.6,97,"tongdy_1","2025-07-23T17:05:16.000Z","484.824567","HLR intlet"
1531378,32.5,58,536,"tongdy_2","2025-07-23T17:05:17.000Z","501.197980","Carbon inlet"
1531379,28.3,68.3,441,"tongdy_3","2025-07-23T17:05:17.000Z","468.353907","Carbon Outlet"
1531380,28.6,67.1,479,"tongdy_4","2025-07-23T17:05:17.000Z","480.073609","HLR Exhaust"
1531381,60,17.6,98,"tongdy_1","2025-07-23T17:05:46.000Z","485.818278","HLR intlet"
1531382,32.5,57.7,537,"tongdy_2","2025-07-23T17:05:47.000Z","502.315710","Carbon inlet"
1531383,28.4,68.2,441,"tongdy_3","2025-07-23T17:05:47.000Z","468.353907","Carbon Outlet"
1531384,28.6,67.2,480,"tongdy_4","2025-07-23T17:05:47.000Z","481.196780","HLR Exhaust"
