"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1623044,36,50.6,62,"tongdy_1","2025-07-31T17:00:24.000Z","450.044682","HLR intlet"
1623045,35.3,52.3,526,"tongdy_2","2025-07-31T17:00:24.000Z","490.020680","Carbon inlet"
1623046,31.4,62.5,445,"tongdy_3","2025-07-31T17:00:24.000Z","472.559387","Carbon Outlet"
1623047,31.5,62.2,484,"tongdy_4","2025-07-31T17:00:24.000Z","485.689464","HLR Exhaust"
1623048,36,50.6,63,"tongdy_1","2025-07-31T17:00:54.000Z","451.038393","HLR intlet"
1623049,35.3,52.2,526,"tongdy_2","2025-07-31T17:00:54.000Z","490.020680","Carbon inlet"
1623050,31.4,62.5,445,"tongdy_3","2025-07-31T17:00:54.000Z","472.559387","Carbon Outlet"
1623051,31.5,62.1,484,"tongdy_4","2025-07-31T17:00:54.000Z","485.689464","HLR Exhaust"
1623052,36,50.6,64,"tongdy_1","2025-07-31T17:01:24.000Z","452.032104","HLR intlet"
1623053,35.3,52.1,526,"tongdy_2","2025-07-31T17:01:24.000Z","490.020680","Carbon inlet"
1623054,31.4,62.5,445,"tongdy_3","2025-07-31T17:01:24.000Z","472.559387","Carbon Outlet"
1623055,31.5,62,484,"tongdy_4","2025-07-31T17:01:24.000Z","485.689464","HLR Exhaust"
1623056,36,50.7,63,"tongdy_1","2025-07-31T17:01:54.000Z","451.038393","HLR intlet"
1623057,35.3,52.1,525,"tongdy_2","2025-07-31T17:01:54.000Z","488.902950","Carbon inlet"
1623058,31.4,62.5,445,"tongdy_3","2025-07-31T17:01:54.000Z","472.559387","Carbon Outlet"
1623059,31.5,62.2,484,"tongdy_4","2025-07-31T17:01:54.000Z","485.689464","HLR Exhaust"
1623060,36,50.6,63,"tongdy_1","2025-07-31T17:02:24.000Z","451.038393","HLR intlet"
1623061,35.3,52,526,"tongdy_2","2025-07-31T17:02:24.000Z","490.020680","Carbon inlet"
1623062,31.4,62.2,445,"tongdy_3","2025-07-31T17:02:24.000Z","472.559387","Carbon Outlet"
1623063,31.5,62.3,484,"tongdy_4","2025-07-31T17:02:24.000Z","485.689464","HLR Exhaust"
1623064,36,50.7,63,"tongdy_1","2025-07-31T17:02:54.000Z","451.038393","HLR intlet"
1623065,31.4,62.2,444,"tongdy_3","2025-07-31T17:02:54.000Z","471.508017","Carbon Outlet"
1623066,31.5,62.3,484,"tongdy_4","2025-07-31T17:02:54.000Z","485.689464","HLR Exhaust"
1623067,36,50.6,63,"tongdy_1","2025-07-31T17:03:24.000Z","451.038393","HLR intlet"
1623068,35.3,52.2,526,"tongdy_2","2025-07-31T17:03:24.000Z","490.020680","Carbon inlet"
1623069,31.4,62.5,444,"tongdy_3","2025-07-31T17:03:24.000Z","471.508017","Carbon Outlet"
1623070,31.5,62.3,483,"tongdy_4","2025-07-31T17:03:24.000Z","484.566293","HLR Exhaust"
1623071,36,50.6,63,"tongdy_1","2025-07-31T17:03:54.000Z","451.038393","HLR intlet"
1623072,35.3,52.1,524,"tongdy_2","2025-07-31T17:03:54.000Z","487.785220","Carbon inlet"
1623073,31.4,62.3,444,"tongdy_3","2025-07-31T17:03:54.000Z","471.508017","Carbon Outlet"
1623074,31.5,62.1,483,"tongdy_4","2025-07-31T17:03:54.000Z","484.566293","HLR Exhaust"
1623075,36,50.5,63,"tongdy_1","2025-07-31T17:04:24.000Z","451.038393","HLR intlet"
1623076,35.3,52.1,522,"tongdy_2","2025-07-31T17:04:24.000Z","485.549760","Carbon inlet"
1623077,31.4,62.3,445,"tongdy_3","2025-07-31T17:04:24.000Z","472.559387","Carbon Outlet"
1623078,31.5,62,483,"tongdy_4","2025-07-31T17:04:24.000Z","484.566293","HLR Exhaust"
1623079,36,50.6,63,"tongdy_1","2025-07-31T17:04:54.000Z","451.038393","HLR intlet"
1623080,35.3,52,523,"tongdy_2","2025-07-31T17:04:54.000Z","486.667490","Carbon inlet"
1623081,31.4,62.2,445,"tongdy_3","2025-07-31T17:04:54.000Z","472.559387","Carbon Outlet"
1623082,31.5,62.1,482,"tongdy_4","2025-07-31T17:04:54.000Z","483.443122","HLR Exhaust"
1623083,36,50.7,63,"tongdy_1","2025-07-31T17:05:24.000Z","451.038393","HLR intlet"
1623084,35.3,52.1,523,"tongdy_2","2025-07-31T17:05:24.000Z","486.667490","Carbon inlet"
1623085,31.4,62.3,445,"tongdy_3","2025-07-31T17:05:24.000Z","472.559387","Carbon Outlet"
1623086,31.5,62,483,"tongdy_4","2025-07-31T17:05:24.000Z","484.566293","HLR Exhaust"
1623087,36,50.6,63,"tongdy_1","2025-07-31T17:05:54.000Z","451.038393","HLR intlet"
1623088,35.3,52.1,523,"tongdy_2","2025-07-31T17:05:54.000Z","486.667490","Carbon inlet"
1623089,31.4,62.5,444,"tongdy_3","2025-07-31T17:05:54.000Z","471.508017","Carbon Outlet"
1623090,31.5,62,483,"tongdy_4","2025-07-31T17:05:54.000Z","484.566293","HLR Exhaust"
1623091,36,50.6,65,"tongdy_1","2025-07-31T17:06:24.000Z","453.025815","HLR intlet"
1623092,35.3,52,522,"tongdy_2","2025-07-31T17:06:24.000Z","485.549760","Carbon inlet"
1623093,31.4,62.3,444,"tongdy_3","2025-07-31T17:06:24.000Z","471.508017","Carbon Outlet"
1623094,31.5,62,483,"tongdy_4","2025-07-31T17:06:24.000Z","484.566293","HLR Exhaust"
1623095,36,50.6,64,"tongdy_1","2025-07-31T17:06:54.000Z","452.032104","HLR intlet"
1623096,35.3,52.1,523,"tongdy_2","2025-07-31T17:06:54.000Z","486.667490","Carbon inlet"
1623097,31.4,62.3,444,"tongdy_3","2025-07-31T17:06:54.000Z","471.508017","Carbon Outlet"
1623098,31.5,62,482,"tongdy_4","2025-07-31T17:06:54.000Z","483.443122","HLR Exhaust"
1623099,36.1,50.6,65,"tongdy_1","2025-07-31T17:07:24.000Z","453.025815","HLR intlet"
1623100,35.3,52.1,523,"tongdy_2","2025-07-31T17:07:24.000Z","486.667490","Carbon inlet"
1623101,31.4,62.3,444,"tongdy_3","2025-07-31T17:07:24.000Z","471.508017","Carbon Outlet"
1623102,31.5,62,483,"tongdy_4","2025-07-31T17:07:24.000Z","484.566293","HLR Exhaust"
1623103,36.1,50.6,66,"tongdy_1","2025-07-31T17:07:54.000Z","454.019526","HLR intlet"
1623104,35.3,52,524,"tongdy_2","2025-07-31T17:07:54.000Z","487.785220","Carbon inlet"
