Timestamp;Entity Name;CO2 Calibrate;CO2 Inlet;CO2 Outlet;CO2 Regen;CO2 Regen - Temp adjusted
2025-08-01 09:24:56;Tongdy 4;;;;1850.3422289999999;1850.3422289999999
2025-08-01 09:24:56;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:24:56;Tongdy 2;;;2259.3872699999997;;
2025-08-01 09:24:56;Tongdy 3;;2254.006323;;;
2025-08-01 09:24:56;Tongdy 4;;;;1850.3422289999999;1850.3422289999999
2025-08-01 09:25:26;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:25:26;Tongdy 2;;;2260.5049999999997;;
2025-08-01 09:25:26;Tongdy 3;;2249.7227669999997;;;
2025-08-01 09:25:26;Tongdy 4;;;;1862.6971099999998;1862.6971099999998
2025-08-01 09:25:26;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:25:26;Tongdy 2;;;2260.5049999999997;;
2025-08-01 09:25:26;Tongdy 3;;2249.7227669999997;;;
2025-08-01 09:25:26;Tongdy 4;;;;1862.6971099999998;1862.6971099999998
2025-08-01 09:25:56;Tongdy 1;512.20086;;;;
2025-08-01 09:25:56;Tongdy 2;;;2253.79862;;
2025-08-01 09:25:56;Tongdy 3;;2249.7227669999997;;;
2025-08-01 09:25:56;Tongdy 4;;;;1873.9288199999999;1873.9288199999999
2025-08-01 09:25:57;Tongdy 1;512.20086;;;;
2025-08-01 09:25:57;Tongdy 2;;;2253.79862;;
2025-08-01 09:25:57;Tongdy 3;;2249.7227669999997;;;
2025-08-01 09:25:57;Tongdy 4;;;;1873.9288199999999;1873.9288199999999
2025-08-01 09:26:26;Tongdy 1;512.20086;;;;
2025-08-01 09:26:26;Tongdy 2;;;2252.68089;;
2025-08-01 09:26:26;Tongdy 3;;2245.439211;;;
2025-08-01 09:26:26;Tongdy 4;;;;1878.4215039999997;1878.4215039999997
2025-08-01 09:26:26;Tongdy 1;512.20086;;;;
2025-08-01 09:26:26;Tongdy 2;;;2252.68089;;
2025-08-01 09:26:26;Tongdy 3;;2245.439211;;;
2025-08-01 09:26:26;Tongdy 4;;;;1878.4215039999997;1878.4215039999997
2025-08-01 09:26:56;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:26:56;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:26:56;Tongdy 3;;2246.5101;;;
2025-08-01 09:26:56;Tongdy 4;;;;1882.9141879999997;1882.9141879999997
2025-08-01 09:26:56;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:26:56;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:26:56;Tongdy 3;;2246.5101;;;
2025-08-01 09:26:56;Tongdy 4;;;;1882.9141879999997;1882.9141879999997
2025-08-01 09:27:26;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:27:26;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:27:26;Tongdy 3;;2244.368322;;;
2025-08-01 09:27:26;Tongdy 4;;;;1885.1605299999997;1885.1605299999997
2025-08-01 09:27:57;Tongdy 1;510.356572;;;;
2025-08-01 09:27:57;Tongdy 2;;;2252.68089;;
2025-08-01 09:27:57;Tongdy 3;;2246.5101;;;
2025-08-01 09:27:57;Tongdy 4;;;;1890.7763849999997;1890.7763849999997
2025-08-01 09:27:57;Tongdy 1;510.356572;;;;
2025-08-01 09:27:57;Tongdy 2;;;2252.68089;;
2025-08-01 09:27:57;Tongdy 3;;2246.5101;;;
2025-08-01 09:27:57;Tongdy 4;;;;1890.7763849999997;1890.7763849999997
2025-08-01 09:28:26;Tongdy 1;509.434428;;;;
2025-08-01 09:28:26;Tongdy 2;;;2260.5049999999997;;
2025-08-01 09:28:26;Tongdy 3;;2247.580989;;;
2025-08-01 09:28:26;Tongdy 4;;;;1898.6385819999998;1898.6385819999998
2025-08-01 09:28:26;Tongdy 1;509.434428;;;;
2025-08-01 09:28:26;Tongdy 2;;;2260.5049999999997;;
2025-08-01 09:28:26;Tongdy 3;;2247.580989;;;
2025-08-01 09:28:26;Tongdy 4;;;;1898.6385819999998;1898.6385819999998
2025-08-01 09:28:56;Tongdy 1;508.512284;;;;
2025-08-01 09:28:56;Tongdy 2;;;2250.4454299999998;;
2025-08-01 09:28:56;Tongdy 3;;2245.439211;;;
2025-08-01 09:28:56;Tongdy 4;;;;1905.3776079999998;1905.3776079999998
2025-08-01 09:28:56;Tongdy 1;508.512284;;;;
2025-08-01 09:28:56;Tongdy 2;;;2250.4454299999998;;
2025-08-01 09:28:56;Tongdy 3;;2245.439211;;;
2025-08-01 09:28:56;Tongdy 4;;;;1905.3776079999998;1905.3776079999998
2025-08-01 09:29:26;Tongdy 1;508.512284;;;;
2025-08-01 09:29:26;Tongdy 2;;;2245.97451;;
2025-08-01 09:29:26;Tongdy 3;;2235.80121;;;
2025-08-01 09:29:26;Tongdy 4;;;;1913.2398049999997;1913.2398049999997
2025-08-01 09:29:26;Tongdy 1;508.512284;;;;
2025-08-01 09:29:26;Tongdy 2;;;2245.97451;;
2025-08-01 09:29:26;Tongdy 3;;2235.80121;;;
2025-08-01 09:29:26;Tongdy 4;;;;1913.2398049999997;1913.2398049999997
2025-08-01 09:29:56;Tongdy 1;507.59014;;;;
2025-08-01 09:29:56;Tongdy 2;;;2241.50359;;
2025-08-01 09:29:56;Tongdy 3;;2241.155655;;;
2025-08-01 09:29:56;Tongdy 4;;;;1917.7324889999998;1917.7324889999998
2025-08-01 09:29:56;Tongdy 1;507.59014;;;;
2025-08-01 09:29:56;Tongdy 2;;;2241.50359;;
2025-08-01 09:29:56;Tongdy 3;;2241.155655;;;
2025-08-01 09:29:56;Tongdy 4;;;;1917.7324889999998;1917.7324889999998
2025-08-01 09:30:26;Tongdy 1;507.59014;;;;
2025-08-01 09:30:26;Tongdy 2;;;2241.50359;;
2025-08-01 09:30:26;Tongdy 3;;2240.084766;;;
2025-08-01 09:30:26;Tongdy 4;;;;1916.6093179999998;1916.6093179999998
2025-08-01 09:30:27;Tongdy 1;507.59014;;;;
2025-08-01 09:30:27;Tongdy 2;;;2241.50359;;
2025-08-01 09:30:27;Tongdy 3;;2240.084766;;;
2025-08-01 09:30:27;Tongdy 4;;;;1916.6093179999998;1916.6093179999998
2025-08-01 09:30:56;Tongdy 1;507.59014;;;;
2025-08-01 09:30:56;Tongdy 2;;;2245.97451;;
2025-08-01 09:30:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:30:56;Tongdy 4;;;;1921.1020019999999;1921.1020019999999
2025-08-01 09:30:56;Tongdy 1;507.59014;;;;
2025-08-01 09:30:56;Tongdy 2;;;2245.97451;;
2025-08-01 09:30:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:30:56;Tongdy 4;;;;1921.1020019999999;1921.1020019999999
2025-08-01 09:31:26;Tongdy 1;507.59014;;;;
2025-08-01 09:31:26;Tongdy 2;;;2247.09224;;
2025-08-01 09:31:26;Tongdy 3;;2234.730321;;;
2025-08-01 09:31:26;Tongdy 4;;;;1927.8410279999998;1927.8410279999998
2025-08-01 09:31:56;Tongdy 1;507.59014;;;;
2025-08-01 09:31:56;Tongdy 2;;;2249.3277;;
2025-08-01 09:31:56;Tongdy 3;;2243.2974329999997;;;
2025-08-01 09:31:56;Tongdy 4;;;;1934.5800539999998;1934.5800539999998
2025-08-01 09:32:26;Tongdy 1;507.59014;;;;
2025-08-01 09:32:26;Tongdy 2;;;2237.03267;;
2025-08-01 09:32:26;Tongdy 3;;2236.872099;;;
2025-08-01 09:32:26;Tongdy 4;;;;1941.3190799999998;1941.3190799999998
2025-08-01 09:32:26;Tongdy 1;507.59014;;;;
2025-08-01 09:32:26;Tongdy 2;;;2237.03267;;
2025-08-01 09:32:26;Tongdy 3;;2236.872099;;;
2025-08-01 09:32:26;Tongdy 4;;;;1941.3190799999998;1941.3190799999998
2025-08-01 09:32:56;Tongdy 1;506.667996;;;;
2025-08-01 09:32:56;Tongdy 2;;;2237.03267;;
2025-08-01 09:32:56;Tongdy 3;;2237.942988;;;
2025-08-01 09:32:56;Tongdy 4;;;;1946.9349349999998;1946.9349349999998
2025-08-01 09:32:57;Tongdy 1;506.667996;;;;
2025-08-01 09:32:57;Tongdy 2;;;2237.03267;;
2025-08-01 09:32:57;Tongdy 3;;2237.942988;;;
2025-08-01 09:32:57;Tongdy 4;;;;1946.9349349999998;1946.9349349999998
2025-08-01 09:33:26;Tongdy 1;506.667996;;;;
2025-08-01 09:33:26;Tongdy 2;;;2240.38586;;
2025-08-01 09:33:26;Tongdy 3;;2240.084766;;;
2025-08-01 09:33:26;Tongdy 4;;;;1953.6739609999997;1953.6739609999997
2025-08-01 09:33:26;Tongdy 1;506.667996;;;;
2025-08-01 09:33:26;Tongdy 2;;;2240.38586;;
2025-08-01 09:33:26;Tongdy 3;;2240.084766;;;
2025-08-01 09:33:26;Tongdy 4;;;;1953.6739609999997;1953.6739609999997
2025-08-01 09:33:57;Tongdy 1;505.745852;;;;
2025-08-01 09:33:57;Tongdy 2;;;2235.9149399999997;;
2025-08-01 09:33:57;Tongdy 3;;2240.084766;;;
2025-08-01 09:33:57;Tongdy 4;;;;1951.4276189999998;1951.4276189999998
2025-08-01 09:33:57;Tongdy 1;505.745852;;;;
2025-08-01 09:33:57;Tongdy 2;;;2235.9149399999997;;
2025-08-01 09:33:57;Tongdy 3;;2240.084766;;;
2025-08-01 09:33:57;Tongdy 4;;;;1951.4276189999998;1951.4276189999998
2025-08-01 09:34:26;Tongdy 1;504.823708;;;;
2025-08-01 09:34:26;Tongdy 2;;;2249.3277;;
2025-08-01 09:34:26;Tongdy 3;;2239.013877;;;
2025-08-01 09:34:26;Tongdy 4;;;;1958.1666449999998;1958.1666449999998
2025-08-01 09:34:26;Tongdy 1;504.823708;;;;
2025-08-01 09:34:26;Tongdy 2;;;2249.3277;;
2025-08-01 09:34:26;Tongdy 3;;2239.013877;;;
2025-08-01 09:34:26;Tongdy 4;;;;1958.1666449999998;1958.1666449999998
2025-08-01 09:34:56;Tongdy 1;506.667996;;;;
2025-08-01 09:34:56;Tongdy 2;;;2249.3277;;
2025-08-01 09:34:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:34:56;Tongdy 4;;;;1961.5361579999997;1961.5361579999997
2025-08-01 09:34:56;Tongdy 1;506.667996;;;;
2025-08-01 09:34:56;Tongdy 2;;;2249.3277;;
2025-08-01 09:34:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:34:56;Tongdy 4;;;;1961.5361579999997;1961.5361579999997
2025-08-01 09:35:26;Tongdy 1;506.667996;;;;
2025-08-01 09:35:26;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:35:26;Tongdy 3;;2242.226544;;;
2025-08-01 09:35:26;Tongdy 4;;;;1966.0288419999997;1966.0288419999997
2025-08-01 09:35:27;Tongdy 1;506.667996;;;;
2025-08-01 09:35:27;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:35:27;Tongdy 3;;2242.226544;;;
2025-08-01 09:35:27;Tongdy 4;;;;1966.0288419999997;1966.0288419999997
2025-08-01 09:35:56;Tongdy 1;506.667996;;;;
2025-08-01 09:35:56;Tongdy 2;;;2249.3277;;
2025-08-01 09:35:56;Tongdy 3;;2242.226544;;;
2025-08-01 09:35:56;Tongdy 4;;;;1975.0142099999998;1975.0142099999998
2025-08-01 09:35:57;Tongdy 1;506.667996;;;;
2025-08-01 09:35:57;Tongdy 2;;;2249.3277;;
2025-08-01 09:35:57;Tongdy 3;;2242.226544;;;
2025-08-01 09:35:57;Tongdy 4;;;;1975.0142099999998;1975.0142099999998
2025-08-01 09:36:26;Tongdy 1;506.667996;;;;
2025-08-01 09:36:26;Tongdy 2;;;2244.85678;;
2025-08-01 09:36:26;Tongdy 3;;2236.872099;;;
2025-08-01 09:36:26;Tongdy 4;;;;1982.8764069999997;1982.8764069999997
2025-08-01 09:36:26;Tongdy 1;506.667996;;;;
2025-08-01 09:36:26;Tongdy 2;;;2244.85678;;
2025-08-01 09:36:26;Tongdy 3;;2236.872099;;;
2025-08-01 09:36:26;Tongdy 4;;;;1982.8764069999997;1982.8764069999997
2025-08-01 09:36:56;Tongdy 1;506.667996;;;;
2025-08-01 09:36:56;Tongdy 2;;;2235.9149399999997;;
2025-08-01 09:36:56;Tongdy 3;;2231.5176539999998;;;
2025-08-01 09:36:56;Tongdy 4;;;;1982.8764069999997;1982.8764069999997
2025-08-01 09:36:56;Tongdy 1;506.667996;;;;
2025-08-01 09:36:56;Tongdy 2;;;2235.9149399999997;;
2025-08-01 09:36:56;Tongdy 3;;2231.5176539999998;;;
2025-08-01 09:36:56;Tongdy 4;;;;1982.8764069999997;1982.8764069999997
2025-08-01 09:37:26;Tongdy 1;507.59014;;;;
2025-08-01 09:37:26;Tongdy 2;;;2243.7390499999997;;
2025-08-01 09:37:26;Tongdy 3;;2229.375876;;;
2025-08-01 09:37:26;Tongdy 4;;;;1982.8764069999997;1982.8764069999997
2025-08-01 09:37:26;Tongdy 1;507.59014;;;;
2025-08-01 09:37:26;Tongdy 2;;;2243.7390499999997;;
2025-08-01 09:37:26;Tongdy 3;;2229.375876;;;
2025-08-01 09:37:26;Tongdy 4;;;;1982.8764069999997;1982.8764069999997
2025-08-01 09:37:56;Tongdy 1;507.59014;;;;
2025-08-01 09:37:56;Tongdy 2;;;2240.38586;;
2025-08-01 09:37:56;Tongdy 3;;2231.5176539999998;;;
2025-08-01 09:37:56;Tongdy 4;;;;1986.2459199999998;1986.2459199999998
2025-08-01 09:37:56;Tongdy 1;507.59014;;;;
2025-08-01 09:37:56;Tongdy 2;;;2240.38586;;
2025-08-01 09:37:56;Tongdy 3;;2231.5176539999998;;;
2025-08-01 09:37:56;Tongdy 4;;;;1986.2459199999998;1986.2459199999998
2025-08-01 09:38:26;Tongdy 1;507.59014;;;;
2025-08-01 09:38:26;Tongdy 2;;;2245.97451;;
2025-08-01 09:38:26;Tongdy 3;;2240.084766;;;
2025-08-01 09:38:26;Tongdy 4;;;;1994.1081169999995;1994.1081169999995
2025-08-01 09:38:27;Tongdy 1;507.59014;;;;
2025-08-01 09:38:27;Tongdy 2;;;2245.97451;;
2025-08-01 09:38:27;Tongdy 3;;2240.084766;;;
2025-08-01 09:38:27;Tongdy 4;;;;1994.1081169999995;1994.1081169999995
2025-08-01 09:38:56;Tongdy 1;506.667996;;;;
2025-08-01 09:38:56;Tongdy 2;;;2252.68089;;
2025-08-01 09:38:56;Tongdy 3;;2234.730321;;;
2025-08-01 09:38:56;Tongdy 4;;;;1997.4776299999996;1997.4776299999996
2025-08-01 09:38:56;Tongdy 1;506.667996;;;;
2025-08-01 09:38:56;Tongdy 2;;;2252.68089;;
2025-08-01 09:38:56;Tongdy 3;;2234.730321;;;
2025-08-01 09:38:56;Tongdy 4;;;;1997.4776299999996;1997.4776299999996
2025-08-01 09:39:26;Tongdy 1;506.667996;;;;
2025-08-01 09:39:26;Tongdy 2;;;2249.3277;;
2025-08-01 09:39:26;Tongdy 3;;2234.730321;;;
2025-08-01 09:39:26;Tongdy 4;;;;2004.2166559999998;2004.2166559999998
2025-08-01 09:39:26;Tongdy 1;506.667996;;;;
2025-08-01 09:39:26;Tongdy 2;;;2249.3277;;
2025-08-01 09:39:26;Tongdy 3;;2234.730321;;;
2025-08-01 09:39:26;Tongdy 4;;;;2004.2166559999998;2004.2166559999998
2025-08-01 09:39:56;Tongdy 1;507.59014;;;;
2025-08-01 09:39:56;Tongdy 2;;;2245.97451;;
2025-08-01 09:39:56;Tongdy 3;;2235.80121;;;
2025-08-01 09:39:56;Tongdy 4;;;;2006.4629979999997;2006.4629979999997
2025-08-01 09:39:56;Tongdy 1;507.59014;;;;
2025-08-01 09:39:56;Tongdy 2;;;2245.97451;;
2025-08-01 09:39:56;Tongdy 3;;2235.80121;;;
2025-08-01 09:39:56;Tongdy 4;;;;2006.4629979999997;2006.4629979999997
2025-08-01 09:40:26;Tongdy 1;508.512284;;;;
2025-08-01 09:40:26;Tongdy 2;;;2247.09224;;
2025-08-01 09:40:26;Tongdy 3;;2240.084766;;;
2025-08-01 09:40:26;Tongdy 4;;;;2013.202024;2013.202024
2025-08-01 09:40:26;Tongdy 1;508.512284;;;;
2025-08-01 09:40:26;Tongdy 2;;;2247.09224;;
2025-08-01 09:40:26;Tongdy 3;;2240.084766;;;
2025-08-01 09:40:26;Tongdy 4;;;;2013.202024;2013.202024
2025-08-01 09:40:56;Tongdy 1;509.434428;;;;
2025-08-01 09:40:56;Tongdy 2;;;2247.09224;;
2025-08-01 09:40:56;Tongdy 3;;2237.942988;;;
2025-08-01 09:40:56;Tongdy 4;;;;2016.5715369999996;2016.5715369999996
2025-08-01 09:40:56;Tongdy 1;509.434428;;;;
2025-08-01 09:40:56;Tongdy 2;;;2247.09224;;
2025-08-01 09:40:56;Tongdy 3;;2237.942988;;;
2025-08-01 09:40:56;Tongdy 4;;;;2016.5715369999996;2016.5715369999996
2025-08-01 09:41:26;Tongdy 1;510.356572;;;;
2025-08-01 09:41:26;Tongdy 2;;;2249.3277;;
2025-08-01 09:41:26;Tongdy 3;;2235.80121;;;
2025-08-01 09:41:26;Tongdy 4;;;;2018.817879;2018.817879
2025-08-01 09:41:26;Tongdy 1;510.356572;;;;
2025-08-01 09:41:26;Tongdy 2;;;2249.3277;;
2025-08-01 09:41:26;Tongdy 3;;2235.80121;;;
2025-08-01 09:41:26;Tongdy 4;;;;2018.817879;2018.817879
2025-08-01 09:41:56;Tongdy 1;510.356572;;;;
2025-08-01 09:41:56;Tongdy 2;;;2261.62273;;
2025-08-01 09:41:56;Tongdy 3;;2235.80121;;;
2025-08-01 09:41:56;Tongdy 4;;;;2024.433734;2024.433734
2025-08-01 09:41:57;Tongdy 1;510.356572;;;;
2025-08-01 09:41:57;Tongdy 2;;;2261.62273;;
2025-08-01 09:41:57;Tongdy 3;;2235.80121;;;
2025-08-01 09:41:57;Tongdy 4;;;;2024.433734;2024.433734
2025-08-01 09:42:26;Tongdy 1;510.356572;;;;
2025-08-01 09:42:26;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:42:26;Tongdy 3;;2234.730321;;;
2025-08-01 09:42:26;Tongdy 4;;;;2034.5422729999998;2034.5422729999998
2025-08-01 09:42:26;Tongdy 1;510.356572;;;;
2025-08-01 09:42:26;Tongdy 2;;;2251.5631599999997;;
2025-08-01 09:42:26;Tongdy 3;;2234.730321;;;
2025-08-01 09:42:26;Tongdy 4;;;;2034.5422729999998;2034.5422729999998
2025-08-01 09:42:56;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:42:56;Tongdy 2;;;2247.09224;;
2025-08-01 09:42:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:42:56;Tongdy 4;;;;2033.4191019999996;2033.4191019999996
2025-08-01 09:42:56;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:42:56;Tongdy 2;;;2247.09224;;
2025-08-01 09:42:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:42:56;Tongdy 4;;;;2033.4191019999996;2033.4191019999996
2025-08-01 09:43:26;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:43:26;Tongdy 2;;;2245.97451;;
2025-08-01 09:43:26;Tongdy 3;;2235.80121;;;
2025-08-01 09:43:26;Tongdy 4;;;;2035.6654439999995;2035.6654439999995
2025-08-01 09:43:26;Tongdy 1;511.27871600000003;;;;
2025-08-01 09:43:26;Tongdy 2;;;2245.97451;;
2025-08-01 09:43:26;Tongdy 3;;2235.80121;;;
2025-08-01 09:43:26;Tongdy 4;;;;2035.6654439999995;2035.6654439999995
2025-08-01 09:43:56;Tongdy 1;509.434428;;;;
2025-08-01 09:43:56;Tongdy 2;;;2240.38586;;
2025-08-01 09:43:56;Tongdy 3;;2237.942988;;;
2025-08-01 09:43:56;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:43:56;Tongdy 1;509.434428;;;;
2025-08-01 09:43:56;Tongdy 2;;;2240.38586;;
2025-08-01 09:43:56;Tongdy 3;;2237.942988;;;
2025-08-01 09:43:56;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:44:50;Tongdy 1;509.434428;;;;
2025-08-01 09:44:50;Tongdy 2;;;2244.85678;;
2025-08-01 09:44:50;Tongdy 3;;2239.013877;;;
2025-08-01 09:44:50;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:44:51;Tongdy 1;509.434428;;;;
2025-08-01 09:44:51;Tongdy 2;;;2244.85678;;
2025-08-01 09:44:51;Tongdy 3;;2239.013877;;;
2025-08-01 09:44:51;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:44:56;Tongdy 1;509.434428;;;;
2025-08-01 09:44:56;Tongdy 2;;;2244.85678;;
2025-08-01 09:44:56;Tongdy 3;;2239.013877;;;
2025-08-01 09:44:56;Tongdy 4;;;;2039.0349569999996;2039.0349569999996
2025-08-01 09:44:56;Tongdy 1;509.434428;;;;
2025-08-01 09:44:56;Tongdy 2;;;2244.85678;;
2025-08-01 09:44:56;Tongdy 3;;2239.013877;;;
2025-08-01 09:44:56;Tongdy 4;;;;2039.0349569999996;2039.0349569999996
2025-08-01 09:47:26;Tongdy 1;506.667996;;;;
2025-08-01 09:47:26;Tongdy 2;;;2240.38586;;
2025-08-01 09:47:26;Tongdy 3;;2232.588543;;;
2025-08-01 09:47:26;Tongdy 4;;;;2039.0349569999996;2039.0349569999996
2025-08-01 09:47:26;Tongdy 1;506.667996;;;;
2025-08-01 09:47:26;Tongdy 2;;;2240.38586;;
2025-08-01 09:47:26;Tongdy 3;;2232.588543;;;
2025-08-01 09:47:26;Tongdy 4;;;;2039.0349569999996;2039.0349569999996
2025-08-01 09:48:19;Tongdy 1;505.745852;;;;
2025-08-01 09:48:19;Tongdy 2;;;2239.26813;;
2025-08-01 09:48:19;Tongdy 3;;2240.084766;;;
2025-08-01 09:48:19;Tongdy 4;;;;2040.1581279999998;2040.1581279999998
2025-08-01 09:48:21;Tongdy 1;505.745852;;;;
2025-08-01 09:48:21;Tongdy 2;;;2239.26813;;
2025-08-01 09:48:21;Tongdy 3;;2240.084766;;;
2025-08-01 09:48:21;Tongdy 4;;;;2040.1581279999998;2040.1581279999998
2025-08-01 09:48:26;Tongdy 1;503.901564;;;;
2025-08-01 09:48:26;Tongdy 2;;;2238.1504;;
2025-08-01 09:48:26;Tongdy 3;;2239.013877;;;
2025-08-01 09:48:26;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:48:26;Tongdy 1;503.901564;;;;
2025-08-01 09:48:26;Tongdy 2;;;2238.1504;;
2025-08-01 09:48:26;Tongdy 3;;2239.013877;;;
2025-08-01 09:48:26;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:48:56;Tongdy 1;503.901564;;;;
2025-08-01 09:48:56;Tongdy 2;;;2244.85678;;
2025-08-01 09:48:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:48:56;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:48:56;Tongdy 1;503.901564;;;;
2025-08-01 09:48:56;Tongdy 2;;;2244.85678;;
2025-08-01 09:48:56;Tongdy 3;;2236.872099;;;
2025-08-01 09:48:56;Tongdy 4;;;;2037.911786;2037.911786
2025-08-01 09:49:27;Tongdy 1;503.901564;;;;
2025-08-01 09:49:27;Tongdy 2;;;2245.97451;;
2025-08-01 09:49:27;Tongdy 3;;2239.013877;;;
2025-08-01 09:49:27;Tongdy 4;;;;2040.1581279999998;2040.1581279999998
2025-08-01 09:49:27;Tongdy 1;503.901564;;;;
2025-08-01 09:49:27;Tongdy 2;;;2245.97451;;
2025-08-01 09:49:27;Tongdy 3;;2239.013877;;;
2025-08-01 09:49:27;Tongdy 4;;;;2040.1581279999998;2040.1581279999998
2025-08-01 09:49:59;Tongdy 1;502.97942;;;;
2025-08-01 09:49:59;Tongdy 2;;;2239.26813;;
2025-08-01 09:49:59;Tongdy 3;;2233.659432;;;
2025-08-01 09:49:59;Tongdy 4;;;;2043.527641;2043.527641
2025-08-01 09:50:00;Tongdy 1;502.97942;;;;
2025-08-01 09:50:00;Tongdy 2;;;2239.26813;;
2025-08-01 09:50:00;Tongdy 3;;2233.659432;;;
2025-08-01 09:50:00;Tongdy 4;;;;2043.527641;2043.527641
2025-08-01 09:50:26;Tongdy 1;502.97942;;;;
2025-08-01 09:50:26;Tongdy 2;;;2239.26813;;
2025-08-01 09:50:26;Tongdy 3;;2232.588543;;;
2025-08-01 09:50:26;Tongdy 4;;;;2043.527641;2043.527641
2025-08-01 09:50:56;Tongdy 1;502.97942;;;;
2025-08-01 09:50:56;Tongdy 2;;;2239.26813;;
2025-08-01 09:50:56;Tongdy 3;;2232.588543;;;
2025-08-01 09:50:56;Tongdy 4;;;;2042.4044699999997;2042.4044699999997
2025-08-01 09:50:56;Tongdy 1;502.97942;;;;
2025-08-01 09:50:56;Tongdy 2;;;2239.26813;;
2025-08-01 09:50:56;Tongdy 3;;2232.588543;;;
2025-08-01 09:50:56;Tongdy 4;;;;2042.4044699999997;2042.4044699999997
2025-08-01 09:51:30;Tongdy 1;502.97942;;;;
2025-08-01 09:51:30;Tongdy 2;;;2243.7390499999997;;
2025-08-01 09:51:30;Tongdy 3;;2230.446765;;;
2025-08-01 09:51:30;Tongdy 4;;;;2042.4044699999997;2042.4044699999997
2025-08-01 09:51:31;Tongdy 1;502.97942;;;;
2025-08-01 09:51:31;Tongdy 2;;;2243.7390499999997;;
2025-08-01 09:51:31;Tongdy 3;;2230.446765;;;
2025-08-01 09:51:31;Tongdy 4;;;;2042.4044699999997;2042.4044699999997
2025-08-01 09:51:56;Tongdy 1;503.901564;;;;
2025-08-01 09:51:56;Tongdy 2;;;2240.38586;;
2025-08-01 09:51:56;Tongdy 3;;2232.588543;;;
2025-08-01 09:51:56;Tongdy 4;;;;2041.2812989999995;2041.2812989999995
2025-08-01 09:51:56;Tongdy 1;503.901564;;;;
2025-08-01 09:51:56;Tongdy 2;;;2240.38586;;
2025-08-01 09:51:56;Tongdy 3;;2232.588543;;;
2025-08-01 09:51:56;Tongdy 4;;;;2041.2812989999995;2041.2812989999995
2025-08-01 09:52:53;Tongdy 1;504.823708;;;;
2025-08-01 09:52:53;Tongdy 2;;;2239.26813;;
2025-08-01 09:52:53;Tongdy 3;;2239.013877;;;
2025-08-01 09:52:53;Tongdy 4;;;;2041.2812989999995;2041.2812989999995
2025-08-01 09:52:53;Tongdy 1;504.823708;;;;
2025-08-01 09:52:53;Tongdy 2;;;2239.26813;;
2025-08-01 09:52:53;Tongdy 3;;2239.013877;;;
2025-08-01 09:52:53;Tongdy 4;;;;2041.2812989999995;2041.2812989999995
2025-08-01 09:52:56;Tongdy 1;503.901564;;;;
2025-08-01 09:52:56;Tongdy 2;;;2238.1504;;
2025-08-01 09:52:56;Tongdy 3;;2240.084766;;;
2025-08-01 09:52:56;Tongdy 4;;;;2045.7739829999998;2045.7739829999998
2025-08-01 09:52:58;Tongdy 1;503.901564;;;;
2025-08-01 09:52:58;Tongdy 2;;;2238.1504;;
2025-08-01 09:52:58;Tongdy 3;;2240.084766;;;
2025-08-01 09:52:58;Tongdy 4;;;;2045.7739829999998;2045.7739829999998
2025-08-01 09:53:37;Tongdy 1;504.823708;;;;
2025-08-01 09:53:37;Tongdy 2;;;2238.1504;;
2025-08-01 09:53:37;Tongdy 3;;2241.155655;;;
2025-08-01 09:53:37;Tongdy 4;;;;2050.266667;2050.266667
2025-08-01 09:53:43;Tongdy 1;504.823708;;;;
2025-08-01 09:53:43;Tongdy 2;;;2238.1504;;
2025-08-01 09:53:43;Tongdy 3;;2241.155655;;;
2025-08-01 09:53:43;Tongdy 4;;;;2050.266667;2050.266667
2025-08-01 09:53:56;Tongdy 1;504.823708;;;;
2025-08-01 09:53:56;Tongdy 2;;;2243.7390499999997;;
